date,x_pixel,B_existing_weekly,B_digitized_raw,B_digitized_constrained,tier1_raw,tier1,tier2_raw,tier2,tier3_raw,tier3,tier4_raw,tier4,tier5_raw,tier5,tier6_raw,tier6,tier7_raw,tier7
2025-02-06,296.5769230769231,248.43482616429267,253.24569769307416,253.24569769307416,97.17567469617961,97.17567469617961,135.45700109164432,135.45700109164432,14.723587075178731,14.723587075178731,5.889434830071492,5.889434830071492,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-13,303.03846153846155,249.11552293269415,253.24569769307416,253.24569769307416,97.17567469617961,97.17567469617961,138.40171850668006,138.40171850668006,11.778869660142984,11.778869660142984,5.889434830071492,5.889434830071492,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-20,309.5,255.05604646016988,262.0798499381814,262.0798499381814,100.12039211121537,100.12039211121537,141.3464359217158,141.3464359217158,14.723587075178731,14.723587075178731,5.889434830071492,5.889434830071492,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-27,315.96153846153845,246.27099775673523,253.24569769307416,253.24569769307416,97.17567469617961,97.17567469617961,135.45700109164432,135.45700109164432,14.723587075178731,14.723587075178731,5.889434830071492,5.889434830071492,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-06,322.4230769230769,243.5666212112751,247.35626286300266,247.35626286300266,91.28623986610813,91.28623986610813,135.45700109164432,135.45700109164432,14.723587075178731,14.723587075178731,5.889434830071492,5.889434830071492,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-13,328.88461538461536,244.84122653657684,247.35626286300266,247.35626286300266,88.34152245107238,88.34152245107238,138.40171850668006,138.40171850668006,14.723587075178731,14.723587075178731,5.889434830071492,5.889434830071492,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-20,335.3461538461538,250.30098027803842,250.30098027803842,250.30098027803842,88.34152245107238,88.34152245107238,141.3464359217158,141.3464359217158,14.723587075178731,14.723587075178731,5.889434830071492,5.889434830071492,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-27,341.8076923076923,251.10000251177624,250.30098027803842,250.30098027803842,85.39680503603664,85.39680503603664,144.29115333675156,144.29115333675156,14.723587075178731,14.723587075178731,5.889434830071492,5.889434830071492,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-03,348.2692307692308,250.26970061178386,247.35626286300266,247.35626286300266,82.45208762100089,82.45208762100089,144.29115333675156,144.29115333675156,14.723587075178731,14.723587075178731,5.889434830071492,5.889434830071492,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-10,354.7307692307692,241.49495441144646,247.35626286300266,247.35626286300266,79.50737020596515,79.50737020596515,144.29115333675156,144.29115333675156,17.668304490214474,17.668304490214474,5.889434830071492,5.889434830071492,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-17,361.19230769230774,216.75176904430438,217.9090887126452,217.9090887126452,61.839065715750664,61.839065715750664,120.73341401646559,120.73341401646559,20.61302190525022,20.61302190525022,14.723587075178731,14.723587075178731,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-24,367.6538461538462,196.07431620882534,194.35134939235923,194.35134939235923,55.94963088567918,55.94963088567918,100.12039211121537,100.12039211121537,23.557739320285968,23.557739320285968,14.723587075178731,14.723587075178731,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-01,374.11538461538464,215.6817478297079,197.296066807395,197.296066807395,55.94963088567918,55.94963088567918,103.0651095262511,103.0651095262511,23.557739320285968,23.557739320285968,14.723587075178731,14.723587075178731,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-08,380.5769230769231,196.07431620882534,191.40663197732349,191.40663197732349,53.00491347064343,53.00491347064343,100.12039211121537,100.12039211121537,23.557739320285968,23.557739320285968,14.723587075178731,14.723587075178731,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-15,387.03846153846155,191.1724583036047,191.40663197732349,191.40663197732349,50.06019605560768,50.06019605560768,100.12039211121537,100.12039211121537,26.502456735321715,26.502456735321715,14.723587075178731,14.723587075178731,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-22,393.5,192.18748790621086,191.40663197732349,191.40663197732349,50.06019605560768,50.06019605560768,100.12039211121537,100.12039211121537,23.557739320285968,23.557739320285968,17.668304490214474,17.668304490214474,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-29,399.96153846153845,213.2308188770976,194.35134939235923,194.35134939235923,50.06019605560768,50.06019605560768,103.0651095262511,103.0651095262511,23.557739320285968,23.557739320285968,17.668304490214474,17.668304490214474,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-05,406.4230769230769,220.5836057349285,206.1302190525022,206.1302190525022,55.94963088567918,55.94963088567918,108.9545443563226,108.9545443563226,26.502456735321715,26.502456735321715,14.723587075178731,14.723587075178731,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-12,412.8846153846154,223.03453468753887,223.7985235427167,223.7985235427167,61.839065715750664,61.839065715750664,111.89926177135835,111.89926177135835,26.502456735321715,26.502456735321715,17.668304490214474,17.668304490214474,0.0,0.0,5.889434830071492,5.889434830071492,0.0,0.0
2025-06-19,419.34615384615387,273.447846734183,273.8587195983244,273.8587195983244,111.89926177135835,111.89926177135835,117.78869660142985,117.78869660142985,26.502456735321715,26.502456735321715,17.668304490214474,17.668304490214474,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26,425.8076923076923,328.903013204804,326.86363306896783,326.86363306896783,123.67813143150133,123.67813143150133,153.12530558185878,153.12530558185878,26.502456735321715,26.502456735321715,20.61302190525022,20.61302190525022,0.0,0.0,2.944717415035746,2.944717415035746,0.0,0.0
2025-07-03,432.2692307692308,348.031911270665,341.58722014414656,341.58722014414656,117.78869660142985,117.78869660142985,176.68304490214476,176.68304490214476,29.447174150357462,29.447174150357462,17.668304490214474,17.668304490214474,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-10,438.7307692307692,355.384698128496,362.20024204939676,362.20024204939676,111.89926177135835,111.89926177135835,197.296066807395,197.296066807395,29.447174150357462,29.447174150357462,20.61302190525022,20.61302190525022,0.0,0.0,2.944717415035746,2.944717415035746,0.0,0.0
2025-07-17,445.1923076923077,385.46374755025573,385.75798136968274,385.75798136968274,106.00982694128686,106.00982694128686,220.85380612768094,220.85380612768094,32.39189156539321,32.39189156539321,20.61302190525022,20.61302190525022,0.0,0.0,5.889434830071492,5.889434830071492,0.0,0.0
2025-07-24,451.6538461538462,389.69770346504043,391.6474161997542,391.6474161997542,97.17567469617961,97.17567469617961,229.6879583727882,229.6879583727882,38.281326395464696,38.281326395464696,17.668304490214474,17.668304490214474,2.944717415035746,2.944717415035746,5.889434830071492,5.889434830071492,0.0,0.0
2025-07-31,458.11538461538464,416.6579219437539,397.5368510298257,397.5368510298257,91.28623986610813,91.28623986610813,238.52211061789544,238.52211061789544,38.281326395464696,38.281326395464696,20.61302190525022,20.61302190525022,0.0,0.0,8.834152245107237,8.834152245107237,0.0,0.0
2025-08-07,464.5769230769231,394.59956137026103,400.48156844486147,400.48156844486147,85.39680503603664,85.39680503603664,241.46682803293118,241.46682803293118,44.17076122553619,44.17076122553619,17.668304490214474,17.668304490214474,2.944717415035746,2.944717415035746,8.834152245107237,8.834152245107237,0.0,0.0
2025-08-14,471.03846153846155,394.59956137026103,406.37100327493295,406.37100327493295,82.45208762100089,82.45208762100089,244.41154544796692,244.41154544796692,44.17076122553619,44.17076122553619,23.557739320285968,23.557739320285968,0.0,0.0,11.778869660142984,11.778869660142984,0.0,0.0
2025-08-21,477.5,408.11509498634973,424.03930776514744,420.1001632798843,76.56265279092939,77.1719046699023,244.41154544796692,243.91104563023077,58.894348300714924,58.48135787042668,29.447174150357462,27.54539315799444,0.0,5.441492955628173,14.723587075178731,7.548968995701999,0.0,0.0
2025-08-28,483.96153846153845,434.6126069813482,424.03930776514744,424.03930776514744,73.61793537589365,73.61793537589365,241.46682803293118,241.46682803293118,61.839065715750664,61.839065715750664,32.39189156539321,32.39189156539321,0.0,0.0,14.723587075178731,14.723587075178731,0.0,0.0
2025-09-04,490.4230769230769,428.9125667068054,421.0945903501117,421.0945903501117,70.6732179608579,70.6732179608579,235.5773932028597,235.5773932028597,67.72850054582216,67.72850054582216,32.39189156539321,32.39189156539321,2.944717415035746,2.944717415035746,11.778869660142984,11.778869660142984,0.0,0.0
2025-09-11,496.8846153846154,411.7560640385333,418.14987293507596,418.14987293507596,67.72850054582216,67.72850054582216,232.63267578782393,232.63267578782393,67.72850054582216,67.72850054582216,32.39189156539321,32.39189156539321,5.889434830071492,5.889434830071492,11.778869660142984,11.778869660142984,0.0,0.0
2025-09-18,503.34615384615387,409.3051350859229,421.0945903501117,421.0945903501117,64.78378313078642,64.78378313078642,226.74324095775245,226.74324095775245,73.61793537589365,73.61793537589365,38.281326395464696,38.281326395464696,5.889434830071492,5.889434830071492,11.778869660142984,11.778869660142984,0.0,0.0
2025-09-25,509.8076923076923,392.1486324176507,394.59213361479,394.59213361479,58.894348300714924,58.894348300714924,212.01965388257372,212.01965388257372,70.6732179608579,70.6732179608579,35.33660898042895,35.33660898042895,5.889434830071492,5.889434830071492,11.778869660142984,11.778869660142984,0.0,0.0
2025-10-02,516.2692307692307,396.6814436448525,388.70269878471845,388.70269878471845,55.94963088567918,55.94963088567918,206.1302190525022,206.1302190525022,70.6732179608579,70.6732179608579,35.33660898042895,35.33660898042895,5.889434830071492,5.889434830071492,14.723587075178731,14.723587075178731,0.0,0.0
2025-10-09,522.7307692307693,377.64073434989956,385.75798136968274,385.75798136968274,55.94963088567918,55.94963088567918,200.24078422243073,200.24078422243073,73.61793537589365,73.61793537589365,38.281326395464696,38.281326395464696,5.889434830071492,5.889434830071492,11.778869660142984,11.778869660142984,0.0,0.0
2025-10-16,529.1923076923076,367.473930986087,376.9238291245755,376.9238291245755,53.00491347064343,53.00491347064343,191.40663197732349,191.40663197732349,73.61793537589365,73.61793537589365,38.281326395464696,38.281326395464696,5.889434830071492,5.889434830071492,14.723587075178731,14.723587075178731,0.0,0.0
2025-10-23,535.6538461538462,317.34515491588195,320.9741982388963,320.9741982388963,44.17076122553619,44.17076122553619,138.40171850668006,138.40171850668006,64.78378313078642,64.78378313078642,47.115478640571936,47.115478640571936,8.834152245107237,8.834152245107237,17.668304490214474,17.668304490214474,0.0,0.0
2025-10-30,542.1153846153846,320.5186064650408,300.3611763336461,300.3611763336461,41.22604381050044,41.22604381050044,120.73341401646559,120.73341401646559,64.78378313078642,64.78378313078642,47.115478640571936,47.115478640571936,8.834152245107237,8.834152245107237,17.668304490214474,17.668304490214474,0.0,0.0
2025-11-06,548.5769230769231,298.304445620929,297.4164589186104,297.4164589186104,41.22604381050044,41.22604381050044,114.8439791863941,114.8439791863941,64.78378313078642,64.78378313078642,50.06019605560768,50.06019605560768,8.834152245107237,8.834152245107237,17.668304490214474,17.668304490214474,0.0,0.0
2025-11-13,555.0384615384615,291.9575425226114,300.3611763336461,300.3611763336461,38.281326395464696,38.281326395464696,117.78869660142985,117.78869660142985,64.78378313078642,64.78378313078642,47.115478640571936,47.115478640571936,11.778869660142984,11.778869660142984,20.61302190525022,20.61302190525022,0.0,0.0
2025-11-20,561.5,276.0902847768173,282.6928718434316,282.6928718434316,35.33660898042895,35.33660898042895,106.00982694128686,106.00982694128686,58.894348300714924,58.894348300714924,53.00491347064343,53.00491347064343,8.834152245107237,8.834152245107237,20.61302190525022,20.61302190525022,0.0,0.0
2025-11-27,567.9615384615385,269.7433816784997,273.8587195983244,273.8587195983244,35.33660898042895,35.33660898042895,100.12039211121537,100.12039211121537,58.894348300714924,58.894348300714924,47.115478640571936,47.115478640571936,11.778869660142984,11.778869660142984,20.61302190525022,20.61302190525022,0.0,0.0
2025-12-04,574.4230769230769,278.7402323831792,270.91400218328863,270.91400218328863,35.33660898042895,35.33660898042895,97.17567469617961,97.17567469617961,58.894348300714924,58.894348300714924,50.06019605560768,50.06019605560768,11.778869660142984,11.778869660142984,17.668304490214474,17.668304490214474,0.0,0.0
2025-12-11,580.8846153846155,276.0902847768173,279.7481544283959,279.7481544283959,35.33660898042895,35.33660898042895,103.0651095262511,103.0651095262511,61.839065715750664,61.839065715750664,50.06019605560768,50.06019605560768,11.778869660142984,11.778869660142984,17.668304490214474,17.668304490214474,0.0,0.0
2025-12-18,587.3461538461538,291.9575425226114,297.4164589186104,297.4164589186104,50.06019605560768,50.06019605560768,103.0651095262511,103.0651095262511,58.894348300714924,58.894348300714924,53.00491347064343,53.00491347064343,11.778869660142984,11.778869660142984,20.61302190525022,20.61302190525022,0.0,0.0
2025-12-25,593.8076923076924,320.7731082978996,318.0294808238606,318.0294808238606,53.00491347064343,53.00491347064343,114.8439791863941,114.8439791863941,61.839065715750664,61.839065715750664,53.00491347064343,53.00491347064343,11.778869660142984,11.778869660142984,23.557739320285968,23.557739320285968,0.0,0.0
2026-01-01,600.2692307692307,345.3622387666692,323.91891565393206,323.91891565393206,53.00491347064343,53.00491347064343,117.78869660142985,117.78869660142985,64.78378313078642,64.78378313078642,53.00491347064343,53.00491347064343,11.778869660142984,11.778869660142984,23.557739320285968,23.557739320285968,0.0,0.0
2026-01-08,606.7307692307693,328.2079715795017,326.86363306896783,326.86363306896783,47.115478640571936,47.115478640571936,123.67813143150133,123.67813143150133,64.78378313078642,64.78378313078642,55.94963088567918,55.94963088567918,11.778869660142984,11.778869660142984,23.557739320285968,23.557739320285968,0.0,0.0
2026-01-15,613.1923076923076,346.93872646682587,341.58722014414656,341.58722014414656,44.17076122553619,44.17076122553619,126.62284884653708,126.62284884653708,67.72850054582216,67.72850054582216,58.894348300714924,58.894348300714924,14.723587075178731,14.723587075178731,29.447174150357462,29.447174150357462,0.0,0.0
2026-01-22,619.6538461538462,358.6000250549466,350.4213723892538,350.4213723892538,44.17076122553619,44.17076122553619,123.67813143150133,123.67813143150133,70.6732179608579,70.6732179608579,58.894348300714924,58.894348300714924,17.668304490214474,17.668304490214474,35.33660898042895,35.33660898042895,0.0,0.0
2026-01-29,626.1153846153846,383.98763744821724,353.3660898042895,353.3660898042895,41.22604381050044,41.22604381050044,123.67813143150133,123.67813143150133,70.6732179608579,70.6732179608579,61.839065715750664,61.839065715750664,17.668304490214474,17.668304490214474,38.281326395464696,38.281326395464696,0.0,0.0
2026-02-05,632.5769230769231,375.74956505381783,356.3108072193253,356.3108072193253,38.281326395464696,38.281326395464696,123.67813143150133,123.67813143150133,73.61793537589365,73.61793537589365,64.78378313078642,64.78378313078642,17.668304490214474,17.668304490214474,38.281326395464696,38.281326395464696,0.0,0.0
2026-02-12,639.0384615384615,374.4672828007407,365.14495946443253,365.14495946443253,38.281326395464696,38.281326395464696,123.67813143150133,123.67813143150133,73.61793537589365,73.61793537589365,64.78378313078642,64.78378313078642,20.61302190525022,20.61302190525022,44.17076122553619,44.17076122553619,0.0,0.0
2026-02-19,645.5,383.98763744821724,371.034394294504,371.034394294504,38.281326395464696,38.281326395464696,120.73341401646559,120.73341401646559,76.56265279092939,76.56265279092939,67.72850054582216,67.72850054582216,20.61302190525022,20.61302190525022,47.115478640571936,47.115478640571936,0.0,0.0
2026-02-26,651.9615384615385,430.87692377096937,373.9791117095397,373.9791117095397,35.33660898042895,35.33660898042895,123.67813143150133,123.67813143150133,76.56265279092939,76.56265279092939,67.72850054582216,67.72850054582216,23.557739320285968,23.557739320285968,47.115478640571936,47.115478640571936,0.0,0.0
2026-03-05,658.4230769230769,396.6814436448525,373.9791117095397,373.9791117095397,35.33660898042895,35.33660898042895,117.78869660142985,117.78869660142985,79.50737020596515,79.50737020596515,70.6732179608579,70.6732179608579,23.557739320285968,23.557739320285968,47.115478640571936,47.115478640571936,0.0,0.0
2026-03-12,664.8846153846154,399.85489519401125,382.81326395464697,382.81326395464697,35.33660898042895,35.33660898042895,123.67813143150133,123.67813143150133,79.50737020596515,79.50737020596515,73.61793537589365,73.61793537589365,23.557739320285968,23.557739320285968,47.115478640571936,47.115478640571936,0.0,0.0
2026-03-19,671.3461538461538,431.5894106855995,421.0945903501117,421.0945903501117,38.281326395464696,38.281326395464696,129.56756626157284,129.56756626157284,91.28623986610813,91.28623986610813,79.50737020596515,79.50737020596515,26.502456735321715,26.502456735321715,55.94963088567918,55.94963088567918,0.0,0.0
2026-03-26,677.8076923076923,441.1097653330759,421.0945903501117,421.0945903501117,41.22604381050044,41.22604381050044,126.62284884653708,126.62284884653708,91.28623986610813,91.28623986610813,79.50737020596515,79.50737020596515,26.502456735321715,26.502456735321715,55.94963088567918,55.94963088567918,0.0,0.0
2026-04-02,684.2692307692308,463.32392617718773,424.03930776514744,424.03930776514744,38.281326395464696,38.281326395464696,126.62284884653708,126.62284884653708,94.23095728114387,94.23095728114387,79.50737020596515,79.50737020596515,26.502456735321715,26.502456735321715,58.894348300714924,58.894348300714924,0.0,0.0
2026-04-09,690.7307692307693,444.6701589371471,432.8734600102547,432.8734600102547,38.281326395464696,38.281326395464696,126.62284884653708,126.62284884653708,97.17567469617961,97.17567469617961,82.45208762100089,82.45208762100089,26.502456735321715,26.502456735321715,61.839065715750664,61.839065715750664,0.0,0.0
2026-04-16,697.1923076923077,450.6301199805524,435.8181774252904,435.8181774252904,35.33660898042895,35.33660898042895,126.62284884653708,126.62284884653708,97.17567469617961,97.17567469617961,85.39680503603664,85.39680503603664,29.447174150357462,29.447174150357462,61.839065715750664,61.839065715750664,0.0,0.0
2026-04-23,703.6538461538462,449.78994446024063,438.76289484032617,438.76289484032617,35.33660898042895,35.33660898042895,120.73341401646559,120.73341401646559,94.23095728114387,94.23095728114387,88.34152245107238,88.34152245107238,29.447174150357462,29.447174150357462,67.72850054582216,67.72850054582216,2.944717415035746,2.944717415035746
2026-04-30,710.1153846153846,507.61921099368004,447.5970470854334,447.5970470854334,35.33660898042895,35.33660898042895,117.78869660142985,117.78869660142985,97.17567469617961,97.17567469617961,91.28623986610813,91.28623986610813,29.447174150357462,29.447174150357462,70.6732179608579,70.6732179608579,5.889434830071492,5.889434830071492
2026-05-07,716.5769230769231,457.3893582307255,456.4311993305406,456.4311993305406,35.33660898042895,35.33660898042895,117.78869660142985,117.78869660142985,97.17567469617961,97.17567469617961,91.28623986610813,91.28623986610813,32.39189156539321,32.39189156539321,76.56265279092939,76.56265279092939,5.889434830071492,5.889434830071492
2026-05-14,723.0384615384615,450.6301199805524,459.3759167455764,459.3759167455764,35.33660898042895,35.33660898042895,117.78869660142985,117.78869660142985,97.17567469617961,97.17567469617961,94.23095728114387,94.23095728114387,32.39189156539321,32.39189156539321,76.56265279092939,76.56265279092939,5.889434830071492,5.889434830071492
2026-05-21,729.5,464.48807872548895,468.2100689906836,468.2100689906836,35.33660898042895,35.33660898042895,117.78869660142985,117.78869660142985,97.17567469617961,97.17567469617961,97.17567469617961,97.17567469617961,32.39189156539321,32.39189156539321,79.50737020596515,79.50737020596515,8.834152245107237,8.834152245107237
2026-05-28,735.9615384615385,533.1398602586817,479.9889386508266,479.9889386508266,35.33660898042895,35.33660898042895,120.73341401646559,120.73341401646559,100.12039211121537,100.12039211121537,100.12039211121537,100.12039211121537,35.33660898042895,35.33660898042895,82.45208762100089,82.45208762100089,5.889434830071492,5.889434830071492
2026-06-04,742.4230769230769,514.0991509637288,488.82309089593383,488.82309089593383,32.39189156539321,32.39189156539321,123.67813143150133,123.67813143150133,97.17567469617961,97.17567469617961,103.0651095262511,103.0651095262511,35.33660898042895,35.33660898042895,88.34152245107238,88.34152245107238,8.834152245107237,8.834152245107237
2026-06-11,748.8846153846154,505.878471202407,506.4913953861483,506.4913953861483,35.33660898042895,35.33660898042895,126.62284884653708,126.62284884653708,103.0651095262511,103.0651095262511,106.00982694128686,106.00982694128686,35.33660898042895,35.33660898042895,91.28623986610813,91.28623986610813,8.834152245107237,8.834152245107237
2026-06-18,755.3461538461538,670.9704698035018,609.5565049123994,609.5565049123994,70.6732179608579,70.6732179608579,173.73832748710902,173.73832748710902,108.9545443563226,108.9545443563226,114.8439791863941,114.8439791863941,38.281326395464696,38.281326395464696,91.28623986610813,91.28623986610813,11.778869660142984,11.778869660142984
2026-06-25,761.8076923076924,872.6991760186755,680.2297228732573,680.2297228732573,58.894348300714924,58.894348300714924,226.74324095775245,226.74324095775245,138.40171850668006,138.40171850668006,114.8439791863941,114.8439791863941,38.281326395464696,38.281326395464696,94.23095728114387,94.23095728114387,8.834152245107237,8.834152245107237
2026-07-02,768.2692307692308,833.8250756151003,724.4004840987935,724.4004840987935,53.00491347064343,53.00491347064343,241.46682803293118,241.46682803293118,164.90417524200177,164.90417524200177,117.78869660142985,117.78869660142985,41.22604381050044,41.22604381050044,97.17567469617961,97.17567469617961,8.834152245107237,8.834152245107237
2026-07-09,774.7307692307693,802.8832419371813,753.847658249151,753.847658249151,47.115478640571936,47.115478640571936,250.30098027803842,250.30098027803842,182.57247973221627,182.57247973221627,126.62284884653708,126.62284884653708,41.22604381050044,41.22604381050044,97.17567469617961,97.17567469617961,8.834152245107237,8.834152245107237
2026-07-16,781.1923076923077,825.0974027812932,783.2948323995084,783.2948323995084,44.17076122553619,44.17076122553619,256.1904151081099,256.1904151081099,197.296066807395,197.296066807395,132.51228367660858,132.51228367660858,44.17076122553619,44.17076122553619,100.12039211121537,100.12039211121537,8.834152245107237,8.834152245107237
