snapshot,chart,date,series,x_float,x_pixel,y_pixel,status,color_distance,grid_method,calendar_status,phase_span_y_px,phase_sensitive_gt10px
250410,production_sources,2022-12-29,boss,374.1000000000001,374,694.0,direct_weekly_rgb,14.177446878757825,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,3.8999999999998636,False
250410,production_sources,2022-12-29,field,374.1000000000001,374,770.0,direct_weekly_rgb,18.708286933869708,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,0.0,False
250410,production_sources,2022-12-29,azmoth,374.1000000000001,374,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2022-12-29,other_coin,374.1000000000001,374,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2022-12-29,other,374.1000000000001,374,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-01-05,boss,381.70000000000005,382,692.0,direct_weekly_rgb,12.96148139681572,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,2.1333333333333258,False
250410,production_sources,2023-01-05,field,381.70000000000005,382,770.0,direct_weekly_rgb,25.787593916455254,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,0.5666666666667197,False
250410,production_sources,2023-01-05,azmoth,381.70000000000005,382,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-01-05,other_coin,381.70000000000005,382,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-01-05,other,381.70000000000005,382,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-01-12,boss,389.30000000000007,389,689.0,direct_weekly_rgb,5.385164807134504,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,0.3000000000000682,False
250410,production_sources,2023-01-12,field,389.30000000000007,389,768.0,direct_weekly_rgb,21.307275752662516,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,0.8999999999999773,False
250410,production_sources,2023-01-12,azmoth,389.30000000000007,389,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-01-12,other_coin,389.30000000000007,389,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-01-12,other,389.30000000000007,389,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-01-19,boss,396.9000000000001,397,691.0,direct_weekly_rgb,8.774964387392123,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,0.900000000000091,False
250410,production_sources,2023-01-19,field,396.9000000000001,397,767.0,direct_weekly_rgb,27.459060435491963,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,2.2666666666666515,False
250410,production_sources,2023-01-19,azmoth,396.9000000000001,397,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-01-19,other_coin,396.9000000000001,397,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-01-19,other,396.9000000000001,397,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-01-26,boss,404.50000000000006,405,689.0,direct_weekly_rgb,4.242640687119285,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,1.0,False
250410,production_sources,2023-01-26,field,404.50000000000006,405,763.0,direct_weekly_rgb,25.079872407968907,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,2.5,False
250410,production_sources,2023-01-26,azmoth,404.50000000000006,405,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-01-26,other_coin,404.50000000000006,405,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-01-26,other,404.50000000000006,405,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-02-02,boss,412.1,412,689.0,direct_weekly_rgb,8.48528137423857,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,3.1000000000000227,False
250410,production_sources,2023-02-02,field,412.1,412,762.0,direct_weekly_rgb,19.0,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,4.900000000000091,False
250410,production_sources,2023-02-02,azmoth,412.1,412,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-02-02,other_coin,412.1,412,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-02-02,other,412.1,412,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-02-09,boss,419.70000000000005,420,697.0,direct_weekly_rgb,9.273618495495704,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,4.466666666666697,False
250410,production_sources,2023-02-09,field,419.70000000000005,420,775.0,direct_weekly_rgb,29.223278392404914,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,5.066666666666606,False
250410,production_sources,2023-02-09,azmoth,419.70000000000005,420,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-02-09,other_coin,419.70000000000005,420,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-02-09,other,419.70000000000005,420,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-02-16,boss,427.30000000000007,427,700.0,direct_weekly_rgb,10.770329614269007,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,0.9333333333332803,False
250410,production_sources,2023-02-16,field,427.30000000000007,427,774.0,direct_weekly_rgb,20.024984394500787,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,0.7666666666666515,False
250410,production_sources,2023-02-16,azmoth,427.30000000000007,427,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-02-16,other_coin,427.30000000000007,427,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-02-16,other,427.30000000000007,427,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-02-23,boss,434.90000000000003,435,700.0,direct_weekly_rgb,7.14142842854285,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,2.2000000000000455,False
250410,production_sources,2023-02-23,field,434.90000000000003,435,775.0,direct_weekly_rgb,19.519221295943137,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,0.2999999999999545,False
250410,production_sources,2023-02-23,azmoth,434.90000000000003,435,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-02-23,other_coin,434.90000000000003,435,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-02-23,other,434.90000000000003,435,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-03-02,boss,442.50000000000006,443,705.0,direct_weekly_rgb,16.0312195418814,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,5.6666666666667425,False
250410,production_sources,2023-03-02,field,442.50000000000006,443,775.0,direct_weekly_rgb,17.97220075561143,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,1.0,False
250410,production_sources,2023-03-02,azmoth,442.50000000000006,443,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-03-02,other_coin,442.50000000000006,443,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-03-02,other,442.50000000000006,443,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-03-09,boss,450.1,450,712.0,direct_weekly_rgb,17.204650534085253,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,5.100000000000023,False
250410,production_sources,2023-03-09,field,450.1,450,776.0,direct_weekly_rgb,22.869193252058544,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,5.366666666666674,False
250410,production_sources,2023-03-09,azmoth,450.1,450,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-03-09,other_coin,450.1,450,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-03-09,other,450.1,450,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-03-16,boss,457.70000000000005,458,720.0,direct_weekly_rgb,1.4142135623730951,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,3.2000000000000455,False
250410,production_sources,2023-03-16,field,457.70000000000005,458,786.0,direct_weekly_rgb,22.67156809750927,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,4.100000000000023,False
250410,production_sources,2023-03-16,azmoth,457.70000000000005,458,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-03-16,other_coin,457.70000000000005,458,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-03-16,other,457.70000000000005,458,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-03-23,boss,465.30000000000007,465,725.0,direct_weekly_rgb,8.18535277187245,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,2.1333333333333258,False
250410,production_sources,2023-03-23,field,465.30000000000007,465,786.0,direct_weekly_rgb,21.283796653792763,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,0.0,False
250410,production_sources,2023-03-23,azmoth,465.30000000000007,465,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-03-23,other_coin,465.30000000000007,465,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-03-23,other,465.30000000000007,465,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-03-30,boss,472.90000000000003,473,726.0,direct_weekly_rgb,3.7416573867739413,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,1.0,False
250410,production_sources,2023-03-30,field,472.90000000000003,473,786.0,direct_weekly_rgb,22.38302928559939,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,0.966666666666697,False
250410,production_sources,2023-03-30,azmoth,472.90000000000003,473,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-03-30,other_coin,472.90000000000003,473,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-03-30,other,472.90000000000003,473,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-04-06,boss,480.5,480,728.0,direct_weekly_rgb,6.782329983125268,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,0.5,False
250410,production_sources,2023-04-06,field,480.5,480,785.0,direct_weekly_rgb,23.0,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,2.0,False
250410,production_sources,2023-04-06,azmoth,480.5,480,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-04-06,other_coin,480.5,480,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-04-06,other,480.5,480,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-04-13,boss,488.1,488,727.0,direct_weekly_rgb,8.306623862918075,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,3.033333333333303,False
250410,production_sources,2023-04-13,field,488.1,488,782.0,direct_weekly_rgb,23.0,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,1.0,False
250410,production_sources,2023-04-13,azmoth,488.1,488,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-04-13,other_coin,488.1,488,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-04-13,other,488.1,488,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-04-20,boss,495.70000000000005,496,717.0,direct_weekly_rgb,19.339079605813716,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,7.0,False
250410,production_sources,2023-04-20,field,495.70000000000005,496,781.0,direct_weekly_rgb,19.697715603592208,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,1.0,False
250410,production_sources,2023-04-20,azmoth,495.70000000000005,496,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-04-20,other_coin,495.70000000000005,496,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-04-20,other,495.70000000000005,496,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-04-27,boss,503.3,503,713.0,direct_weekly_rgb,13.341664064126334,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,1.8999999999999773,False
250410,production_sources,2023-04-27,field,503.3,503,780.0,direct_weekly_rgb,29.765752132274432,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,1.1000000000000227,False
250410,production_sources,2023-04-27,azmoth,503.3,503,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-04-27,other_coin,503.3,503,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-04-27,other,503.3,503,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-05-04,boss,510.90000000000003,511,712.0,direct_weekly_rgb,7.615773105863909,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,0.0,False
250410,production_sources,2023-05-04,field,510.90000000000003,511,777.0,direct_weekly_rgb,26.19160170741759,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,1.3666666666666742,False
250410,production_sources,2023-05-04,azmoth,510.90000000000003,511,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-05-04,other_coin,510.90000000000003,511,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-05-04,other,510.90000000000003,511,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-05-11,boss,518.5,518,713.0,direct_weekly_rgb,7.874007874011811,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,0.6666666666667425,False
250410,production_sources,2023-05-11,field,518.5,518,777.0,direct_weekly_rgb,19.924858845171276,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,0.16666666666662877,False
250410,production_sources,2023-05-11,azmoth,518.5,518,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-05-11,other_coin,518.5,518,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-05-11,other,518.5,518,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-05-18,boss,526.1,526,712.0,direct_weekly_rgb,9.273618495495704,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,1.6999999999999318,False
250410,production_sources,2023-05-18,field,526.1,526,778.0,direct_weekly_rgb,17.378147196982766,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,0.40000000000009095,False
250410,production_sources,2023-05-18,azmoth,526.1,526,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-05-18,other_coin,526.1,526,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-05-18,other,526.1,526,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-05-25,boss,533.7,534,710.0,direct_weekly_rgb,7.3484692283495345,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,3.2333333333333485,False
250410,production_sources,2023-05-25,field,533.7,534,774.0,direct_weekly_rgb,24.839484696748443,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,2.066666666666606,False
250410,production_sources,2023-05-25,azmoth,533.7,534,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-05-25,other_coin,533.7,534,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-05-25,other,533.7,534,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-06-01,boss,541.3,541,705.0,direct_weekly_rgb,21.77154105707724,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,7.2999999999999545,False
250410,production_sources,2023-06-01,field,541.3,541,775.0,direct_weekly_rgb,24.289915602982237,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,1.2999999999999545,False
250410,production_sources,2023-06-01,azmoth,541.3,541,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-06-01,other_coin,541.3,541,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-06-01,other,541.3,541,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-06-08,boss,548.9,549,692.0,direct_weekly_rgb,21.283796653792763,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,9.400000000000091,False
250410,production_sources,2023-06-08,field,548.9,549,769.0,direct_weekly_rgb,29.274562336608895,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,5.899999999999977,False
250410,production_sources,2023-06-08,azmoth,548.9,549,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-06-08,other_coin,548.9,549,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-06-08,other,548.9,549,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-06-15,boss,556.5,556,673.0,direct_weekly_rgb,18.627936010197157,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,15.833333333333371,True
250410,production_sources,2023-06-15,field,556.5,556,759.0,direct_weekly_rgb,31.52776554086889,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,9.0,False
250410,production_sources,2023-06-15,azmoth,556.5,556,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-06-15,other_coin,556.5,556,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-06-15,other,556.5,556,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-06-22,boss,564.1,564,663.0,direct_weekly_rgb,16.431676725154983,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,13.266666666666652,True
250410,production_sources,2023-06-22,field,564.1,564,750.0,direct_weekly_rgb,24.289915602982237,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,3.3666666666666742,False
250410,production_sources,2023-06-22,azmoth,564.1,564,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-06-22,other_coin,564.1,564,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-06-22,other,564.1,564,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-06-29,boss,571.7,572,641.0,direct_weekly_rgb,16.401219466856727,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,10.099999999999909,True
250410,production_sources,2023-06-29,field,571.7,572,747.0,direct_weekly_rgb,25.495097567963924,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,3.8999999999999773,False
250410,production_sources,2023-06-29,azmoth,571.7,572,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-06-29,other_coin,571.7,572,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-06-29,other,571.7,572,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-07-06,boss,579.3,579,633.0,direct_weekly_rgb,19.313207915827967,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,9.833333333333371,False
250410,production_sources,2023-07-06,field,579.3,579,734.0,direct_weekly_rgb,22.516660498395403,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,17.666666666666288,True
250410,production_sources,2023-07-06,azmoth,579.3,579,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-07-06,other_coin,579.3,579,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-07-06,other,579.3,579,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-07-13,boss,586.9,587,622.0,direct_weekly_rgb,17.05872210923198,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,10.86666666666656,True
250410,production_sources,2023-07-13,field,586.9,587,679.0,direct_weekly_rgb,19.697715603592208,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,34.433333333333394,True
250410,production_sources,2023-07-13,azmoth,586.9,587,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-07-13,other_coin,586.9,587,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-07-13,other,586.9,587,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-07-20,boss,594.5,594,612.0,direct_weekly_rgb,14.730919862656235,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,6.5,False
250410,production_sources,2023-07-20,field,594.5,594,679.0,direct_weekly_rgb,26.70205984563738,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,4.5,False
250410,production_sources,2023-07-20,azmoth,594.5,594,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-07-20,other_coin,594.5,594,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-07-20,other,594.5,594,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-07-27,boss,602.1,602,608.0,direct_weekly_rgb,12.569805089976535,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,6.0,False
250410,production_sources,2023-07-27,field,602.1,602,686.0,direct_weekly_rgb,21.93171219946131,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,3.8999999999999773,False
250410,production_sources,2023-07-27,azmoth,602.1,602,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-07-27,other_coin,602.1,602,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-07-27,other,602.1,602,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-08-03,boss,609.6999999999999,610,600.0,direct_weekly_rgb,11.704699910719626,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,2.0,False
250410,production_sources,2023-08-03,field,609.6999999999999,610,687.0,direct_weekly_rgb,23.280893453645632,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,2.699999999999932,False
250410,production_sources,2023-08-03,azmoth,609.6999999999999,610,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-08-03,other_coin,609.6999999999999,610,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-08-03,other,609.6999999999999,610,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-08-10,boss,617.3,617,600.0,direct_weekly_rgb,10.392304845413264,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,1.2999999999999545,False
250410,production_sources,2023-08-10,field,617.3,617,683.0,direct_weekly_rgb,18.601075237738275,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,0.6000000000000227,False
250410,production_sources,2023-08-10,azmoth,617.3,617,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-08-10,other_coin,617.3,617,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-08-10,other,617.3,617,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-08-17,boss,624.9,625,603.0,direct_weekly_rgb,10.198039027185569,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,1.466666666666697,False
250410,production_sources,2023-08-17,field,624.9,625,690.0,direct_weekly_rgb,22.11334438749598,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,5.466666666666697,False
250410,production_sources,2023-08-17,azmoth,624.9,625,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-08-17,other_coin,624.9,625,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-08-17,other,624.9,625,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-08-24,boss,632.5,632,602.0,direct_weekly_rgb,9.486832980505138,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,3.0,False
250410,production_sources,2023-08-24,field,632.5,632,692.0,direct_weekly_rgb,19.6468827043885,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,1.8333333333332575,False
250410,production_sources,2023-08-24,azmoth,632.5,632,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-08-24,other_coin,632.5,632,,not_observable,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-08-24,other,632.5,632,,unresolved_no_local_guide,,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,,False
250410,production_sources,2023-08-31,boss,640.0999999999999,640,599.0,direct_weekly_rgb,6.6332495807108,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,2.4999999999997726,False
250410,production_sources,2023-08-31,field,640.0999999999999,640,693.0,direct_weekly_rgb,14.89966442575134,patch_kinks_3_anchors,patch_anchored_nominal_thursday_week_label,4.7999999999999545,False
