x_pixel,y_pixel,rgb_distance,series
1091,504,11.532562594670797,boss
1092,504,9.16515138991168,boss
1093,504,9.16515138991168,boss
1094,504,9.16515138991168,boss
1095,504,13.379088160259652,boss
1096,504,17.378147196982766,boss
1097,504,17.378147196982766,boss
1098,502,19.235384061671343,boss
1099,497,16.0312195418814,boss
1100,497,16.0312195418814,boss
1101,496,13.076696830622021,boss
1102,496,13.076696830622021,boss
1103,496,13.076696830622021,boss
1104,497,9.486832980505138,boss
1105,497,9.486832980505138,boss
1106,497,9.486832980505138,boss
1107,505,16.0312195418814,boss
1108,510,15.362291495737216,boss
1109,510,15.362291495737216,boss
1110,510,15.362291495737216,boss
1111,515,11.532562594670797,boss
1112,517,7.211102550927978,boss
1113,517,7.211102550927978,boss
1114,517,2.23606797749979,boss
1115,517,2.23606797749979,boss
1116,517,2.23606797749979,boss
1117,518,7.0710678118654755,boss
1118,518,7.0710678118654755,boss
1119,519,8.06225774829855,boss
1120,519,11.704699910719626,boss
1121,520,15.524174696260024,boss
1122,520,15.329709716755891,boss
1123,520,15.329709716755891,boss
1124,520,15.329709716755891,boss
1125,518,9.9498743710662,boss
1126,518,9.9498743710662,boss
1127,518,9.9498743710662,boss
1128,518,12.529964086141668,boss
1129,507,17.549928774784245,boss
1130,507,17.549928774784245,boss
1131,507,17.549928774784245,boss
1132,504,25.099800796022265,boss
1133,501,30.805843601498726,boss
1134,497,33.66006535941367,boss
1139,494,53.04714883949938,boss
1140,494,28.142494558940577,boss
1141,494,15.297058540778355,boss
1142,494,15.297058540778355,boss
1143,494,15.297058540778355,boss
1144,492,15.588457268119896,boss
1145,489,15.7797338380595,boss
1146,482,15.0,boss
1147,482,15.0,boss
1148,482,15.0,boss
1149,472,16.881943016134134,boss
1150,472,16.881943016134134,boss
1151,464,16.76305461424021,boss
1152,464,16.76305461424021,boss
1153,451,12.206555615733702,boss
1154,451,12.206555615733702,boss
1155,434,13.92838827718412,boss
1156,433,13.92838827718412,boss
1157,426,20.09975124224178,boss
1158,411,19.0,boss
1159,403,17.97220075561143,boss
1160,403,17.97220075561143,boss
1161,396,23.021728866442675,boss
1162,382,8.06225774829855,boss
1163,382,8.06225774829855,boss
1164,372,12.529964086141668,boss
1165,363,16.401219466856727,boss
1166,360,16.55294535724685,boss
1167,357,22.67156809750927,boss
1168,355,22.67156809750927,boss
1169,355,14.866068747318506,boss
1170,355,14.866068747318506,boss
1171,355,14.866068747318506,boss
1172,354,12.727922061357855,boss
1173,354,12.727922061357855,boss
1174,354,12.727922061357855,boss
1175,359,15.132745950421556,boss
1176,359,15.132745950421556,boss
1177,360,16.0312195418814,boss
1178,363,3.7416573867739413,boss
1179,363,3.7416573867739413,boss
1180,363,3.7416573867739413,boss
1181,363,7.0710678118654755,boss
1182,363,7.0710678118654755,boss
1183,363,7.0710678118654755,boss
1184,360,13.601470508735444,boss
1185,356,12.24744871391589,boss
1186,356,12.24744871391589,boss
1187,356,12.24744871391589,boss
1188,358,2.23606797749979,boss
1189,358,2.23606797749979,boss
1190,358,2.23606797749979,boss
1191,361,14.0,boss
1192,361,14.0,boss
1193,361,14.0,boss
1194,364,3.605551275463989,boss
1195,364,3.605551275463989,boss
1196,364,3.605551275463989,boss
1197,357,15.524174696260024,boss
1198,348,15.524174696260024,boss
1199,348,15.524174696260024,boss
1200,336,18.05547008526779,boss
1201,325,7.874007874011811,boss
1202,319,7.810249675906654,boss
1203,319,7.810249675906654,boss
1204,327,2.23606797749979,boss
1205,327,2.23606797749979,boss
1206,327,2.23606797749979,boss
1207,338,18.973665961010276,boss
1208,338,18.973665961010276,boss
1209,346,15.684387141358123,boss
1210,347,11.916375287812984,boss
1211,347,11.916375287812984,boss
1212,347,11.916375287812984,boss
1213,349,19.026297590440446,boss
1214,350,15.0996688705415,boss
1215,350,15.0996688705415,boss
1216,350,15.0996688705415,boss
1217,350,12.569805089976535,boss
1218,350,12.569805089976535,boss
1219,350,12.569805089976535,boss
1220,345,10.816653826391969,boss
1221,345,10.816653826391969,boss
1222,345,10.816653826391969,boss
1223,342,15.0996688705415,boss
1224,336,13.30413469565007,boss
1225,336,13.30413469565007,boss
1226,336,13.30413469565007,boss
1227,333,19.672315572906,boss
1228,331,22.64950330581225,boss
1229,325,24.289915602982237,boss
1230,318,17.291616465790582,boss
1231,318,17.291616465790582,boss
1232,322,10.488088481701515,boss
1233,322,3.7416573867739413,boss
1234,322,3.7416573867739413,boss
1235,322,3.7416573867739413,boss
1236,333,19.544820285692065,boss
1237,337,18.24828759089466,boss
1238,337,18.24828759089466,boss
1239,351,16.186414056238647,boss
1240,360,15.165750888103101,boss
1241,360,15.165750888103101,boss
1242,360,15.165750888103101,boss
1243,361,15.652475842498529,boss
1244,362,9.486832980505138,boss
1245,363,3.605551275463989,boss
1246,363,3.605551275463989,boss
1247,363,3.605551275463989,boss
1248,362,13.19090595827292,boss
1249,361,9.9498743710662,boss
1250,361,9.9498743710662,boss
1251,361,9.9498743710662,boss
1252,360,10.04987562112089,boss
1253,359,15.394804318340652,boss
1254,355,12.727922061357855,boss
1255,355,12.727922061357855,boss
1256,355,12.727922061357855,boss
1257,347,16.61324772583615,boss
1258,347,16.61324772583615,boss
1259,347,16.61324772583615,boss
1260,344,19.82422760159901,boss
1261,337,21.470910553583888,boss
1262,337,21.470910553583888,boss
368,770,24.454038521274967,field
369,770,22.44994432064365,field
370,770,22.44994432064365,field
371,770,20.73644135332772,field
372,770,19.6468827043885,field
373,770,18.708286933869708,field
374,770,18.708286933869708,field
375,770,18.708286933869708,field
376,770,19.313207915827967,field
377,770,20.049937655763422,field
378,770,20.904544960366874,field
379,770,21.77154105707724,field
380,770,24.779023386727733,field
381,770,25.787593916455254,field
382,770,28.337254630609507,field
383,770,28.337254630609507,field
384,770,29.58039891549808,field
385,769,25.099800796022265,field
386,769,23.108440016582687,field
387,769,22.293496809607955,field
388,769,22.293496809607955,field
389,769,22.045407685048602,field
390,768,21.307275752662516,field
391,768,21.307275752662516,field
392,768,21.307275752662516,field
393,769,24.779023386727733,field
394,769,24.779023386727733,field
395,769,24.779023386727733,field
396,768,31.827660925679098,field
397,766,31.28897569432403,field
398,767,27.459060435491963,field
399,766,22.02271554554524,field
400,766,22.02271554554524,field
401,766,22.02271554554524,field
402,766,23.043437243605826,field
403,766,32.07802986469088,field
404,762,31.51190251317746,field
405,762,27.367864366808018,field
406,763,25.079872407968907,field
407,763,19.339079605813716,field
408,762,18.708286933869708,field
409,762,18.708286933869708,field
410,762,18.708286933869708,field
411,762,19.0,field
412,763,20.149441679609886,field
413,763,20.149441679609886,field
414,763,20.149441679609886,field
415,764,23.62202362203543,field
416,769,26.570660511172846,field
417,769,26.570660511172846,field
418,769,26.570660511172846,field
419,770,36.565010597564445,field
420,773,33.18132004607411,field
421,775,29.223278392404914,field
422,775,25.298221281347036,field
423,774,22.40535650240808,field
424,774,20.024984394500787,field
425,774,20.024984394500787,field
426,774,20.024984394500787,field
427,775,20.83266665599966,field
428,775,20.83266665599966,field
429,775,21.587033144922902,field
430,775,21.93171219946131,field
431,776,23.345235059857504,field
432,776,22.561028345356956,field
433,776,22.22611077089287,field
434,776,21.18962010041709,field
435,776,21.18962010041709,field
436,775,19.519221295943137,field
437,775,18.681541692269406,field
438,775,18.681541692269406,field
439,775,17.97220075561143,field
440,775,17.97220075561143,field
441,775,17.97220075561143,field
442,775,17.97220075561143,field
443,776,18.867962264113206,field
444,775,20.273134932713294,field
445,776,19.390719429665317,field
446,776,18.05547008526779,field
447,776,18.05547008526779,field
448,776,18.05547008526779,field
449,776,22.869193252058544,field
450,777,25.942243542145693,field
451,778,30.099833886584822,field
452,781,32.202484376209235,field
453,782,28.071337695236398,field
454,782,28.071337695236398,field
455,782,28.071337695236398,field
456,786,30.099833886584822,field
457,786,22.67156809750927,field
458,786,22.67156809750927,field
459,786,22.67156809750927,field
460,786,23.958297101421877,field
461,786,23.958297101421877,field
462,787,25.39685019840059,field
463,787,25.39685019840059,field
464,787,25.39685019840059,field
465,786,23.53720459187964,field
466,786,21.283796653792763,field
467,786,20.149441679609886,field
468,786,20.149441679609886,field
469,786,20.149441679609886,field
470,786,20.346989949375804,field
471,786,21.587033144922902,field
472,786,22.38302928559939,field
473,786,22.38302928559939,field
474,785,22.561028345356956,field
475,785,22.561028345356956,field
476,785,22.58317958127243,field
477,785,23.0,field
478,785,23.0,field
479,785,23.0,field
480,783,23.790754506740637,field
481,783,23.790754506740637,field
482,783,20.42057785666214,field
483,783,19.6468827043885,field
484,783,19.6468827043885,field
485,783,19.6468827043885,field
486,783,20.808652046684813,field
487,782,23.108440016582687,field
488,782,23.108440016582687,field
489,782,23.0,field
490,782,23.0,field
491,782,23.0,field
492,781,22.38302928559939,field
493,781,19.697715603592208,field
494,781,19.697715603592208,field
495,781,19.697715603592208,field
496,781,21.840329667841555,field
497,781,26.1725046566048,field
498,781,26.870057685088806,field
499,781,27.440845468024488,field
500,780,28.879058156387302,field
501,780,28.879058156387302,field
502,780,29.765752132274432,field
503,780,30.479501308256342,field
504,779,30.099833886584822,field
505,779,27.459060435491963,field
506,779,27.459060435491963,field
507,779,27.459060435491963,field
508,777,28.653097563788805,field
509,778,28.478061731796284,field
510,778,28.478061731796284,field
511,777,26.19160170741759,field
512,777,26.19160170741759,field
513,777,25.15949125081825,field
514,777,24.20743687382041,field
515,777,23.345235059857504,field
516,777,21.93171219946131,field
517,777,19.924858845171276,field
518,777,19.924858845171276,field
519,777,19.924858845171276,field
520,777,19.924858845171276,field
521,777,19.924858845171276,field
522,778,17.378147196982766,field
523,778,17.378147196982766,field
524,778,17.378147196982766,field
525,778,17.378147196982766,field
526,778,20.615528128088304,field
527,778,20.639767440550294,field
528,778,20.639767440550294,field
529,778,20.639767440550294,field
530,777,23.194827009486403,field
531,777,26.70205984563738,field
532,774,27.331300737432898,field
533,774,25.573423705088842,field
534,774,24.839484696748443,field
535,774,24.839484696748443,field
536,774,24.839484696748443,field
537,774,26.645825188948457,field
538,775,25.45584412271571,field
539,775,24.289915602982237,field
540,775,24.289915602982237,field
541,775,24.289915602982237,field
542,775,24.919871588754223,field
543,775,24.919871588754223,field
544,775,24.919871588754223,field
545,773,26.115129714401192,field
546,773,26.115129714401192,field
547,773,31.400636936215164,field
548,769,29.274562336608895,field
549,769,29.274562336608895,field
550,769,29.274562336608895,field
551,768,29.765752132274432,field
552,761,31.016124838541646,field
553,761,31.016124838541646,field
554,761,31.016124838541646,field
555,759,31.52776554086889,field
556,757,34.52535300326414,field
557,754,34.36568055487916,field
558,753,32.202484376209235,field
559,753,29.698484809834994,field
560,753,29.698484809834994,field
561,753,29.698484809834994,field
562,750,28.948229652260256,field
563,750,27.367864366808018,field
564,750,27.367864366808018,field
565,750,24.289915602982237,field
566,750,24.289915602982237,field
567,747,19.261360284258224,field
568,747,19.261360284258224,field
569,747,19.261360284258224,field
570,748,19.924858845171276,field
571,747,25.495097567963924,field
572,747,28.160255680657446,field
573,744,25.787593916455254,field
574,744,25.787593916455254,field
575,743,25.573423705088842,field
576,743,25.573423705088842,field
577,743,25.573423705088842,field
578,741,26.115129714401192,field
579,734,22.516660498395403,field
580,734,22.516660498395403,field
581,734,22.516660498395403,field
582,730,28.142494558940577,field
583,718,28.372521918222215,field
584,703,28.653097563788805,field
585,701,23.895606290697042,field
586,697,29.223278392404914,field
587,679,19.697715603592208,field
588,679,19.697715603592208,field
589,679,19.697715603592208,field
590,678,21.840329667841555,field
591,679,26.70205984563738,field
592,679,26.70205984563738,field
593,679,26.70205984563738,field
594,679,27.440845468024488,field
595,680,29.068883707497267,field
596,682,32.155870381627054,field
597,683,30.692018506445613,field
598,684,29.631064780058107,field
599,684,29.631064780058107,field
600,686,23.345235059857504,field
601,686,21.93171219946131,field
602,686,21.93171219946131,field
603,686,21.93171219946131,field
604,687,30.822070014844883,field
605,688,27.09243436828813,field
606,688,27.09243436828813,field
607,687,26.1725046566048,field
608,687,23.280893453645632,field
609,687,23.280893453645632,field
610,687,23.280893453645632,field
611,687,23.769728648009426,field
612,687,24.24871130596428,field
613,686,27.622454633866266,field
614,683,27.85677655436824,field
615,683,21.6794833886788,field
616,683,18.601075237738275,field
617,683,18.601075237738275,field
618,683,18.601075237738275,field
619,683,19.235384061671343,field
620,682,24.454038521274967,field
621,686,19.209372712298546,field
622,686,19.209372712298546,field
623,686,19.209372712298546,field
624,689,22.516660498395403,field
625,689,22.516660498395403,field
626,690,22.11334438749598,field
627,690,22.11334438749598,field
628,690,22.11334438749598,field
629,690,22.22611077089287,field
630,691,27.294688127912362,field
631,692,21.587033144922902,field
632,692,19.6468827043885,field
633,692,19.6468827043885,field
634,692,19.6468827043885,field
635,694,20.639767440550294,field
636,694,18.466185312619388,field
637,693,14.89966442575134,field
638,693,14.89966442575134,field
639,693,14.89966442575134,field
640,694,19.748417658131498,field
641,694,24.879710609249457,field
642,699,28.91366458960192,field
643,699,19.519221295943137,field
644,699,19.519221295943137,field
645,699,19.519221295943137,field
646,700,23.727621035409346,field
647,703,24.71841418861655,field
648,703,23.769728648009426,field
649,703,23.769728648009426,field
650,703,23.769728648009426,field
651,705,21.118712081942874,field
652,705,18.138357147217054,field
653,705,18.138357147217054,field
654,705,18.138357147217054,field
655,704,18.708286933869708,field
656,704,21.863211109075447,field
657,705,27.459060435491963,field
658,707,28.142494558940577,field
659,706,28.35489375751565,field
660,707,26.645825188948457,field
661,708,24.55605831561735,field
662,708,24.55605831561735,field
663,708,22.759613353482084,field
664,708,22.759613353482084,field
665,708,22.759613353482084,field
666,708,26.248809496813376,field
667,707,21.93171219946131,field
668,707,19.519221295943137,field
669,706,19.1049731745428,field
670,706,19.1049731745428,field
671,706,19.1049731745428,field
672,706,22.135943621178654,field
673,711,29.086079144497972,field
674,711,29.086079144497972,field
675,713,28.160255680657446,field
676,714,24.0,field
677,715,23.15167380558045,field
678,714,20.639767440550294,field
679,714,20.639767440550294,field
680,715,18.867962264113206,field
681,715,18.867962264113206,field
682,715,18.867962264113206,field
683,714,23.043437243605826,field
684,714,23.043437243605826,field
685,712,24.372115213907882,field
686,713,27.459060435491963,field
687,712,28.160255680657446,field
688,711,25.079872407968907,field
689,712,23.280893453645632,field
690,712,23.280893453645632,field
691,712,23.280893453645632,field
692,711,23.108440016582687,field
693,711,22.38302928559939,field
694,711,22.38302928559939,field
695,711,21.0,field
696,711,21.0,field
697,711,21.0,field
698,711,22.11334438749598,field
699,712,22.38302928559939,field
700,712,20.248456731316587,field
701,713,17.72004514666935,field
702,713,17.72004514666935,field
703,713,17.72004514666935,field
704,713,23.62202362203543,field
705,715,28.160255680657446,field
706,715,28.160255680657446,field
707,717,30.675723300355934,field
708,718,26.645825188948457,field
709,718,22.135943621178654,field
710,718,21.118712081942874,field
711,718,19.697715603592208,field
712,718,19.697715603592208,field
713,718,19.697715603592208,field
714,718,21.840329667841555,field
715,718,25.39685019840059,field
716,718,29.34280150224242,field
717,720,26.870057685088806,field
718,720,26.720778431774775,field
719,721,25.019992006393608,field
720,721,20.92844953645635,field
721,721,20.92844953645635,field
722,721,20.92844953645635,field
723,725,28.809720581775867,field
724,725,28.809720581775867,field
725,725,28.809720581775867,field
726,726,29.171904291629644,field
727,726,29.171904291629644,field
728,727,33.481338085566414,field
729,734,33.85262175962151,field
730,734,30.14962686336267,field
731,734,26.90724809414742,field
732,734,26.589471600616662,field
733,734,26.589471600616662,field
734,734,26.589471600616662,field
735,737,25.099800796022265,field
736,737,20.591260281974,field
737,737,20.591260281974,field
738,737,20.591260281974,field
739,738,22.715633383201094,field
740,738,22.715633383201094,field
741,740,28.178005607210743,field
742,740,23.0,field
743,740,23.0,field
744,740,21.0,field
745,740,21.0,field
746,740,21.0,field
747,740,22.516660498395403,field
748,740,23.430749027719962,field
749,741,24.779023386727733,field
750,741,24.535688292770594,field
751,741,24.535688292770594,field
752,741,24.535688292770594,field
753,740,28.30194339616981,field
754,739,28.722813232690143,field
755,734,30.870698080866262,field
756,735,27.676705006196094,field
757,735,27.676705006196094,field
758,735,27.676705006196094,field
759,734,32.93933818400121,field
760,729,34.14674215792775,field
761,726,30.347981810987037,field
762,725,23.53720459187964,field
763,725,23.53720459187964,field
764,725,23.53720459187964,field
765,724,28.106938645110393,field
766,723,29.068883707497267,field
767,723,18.49324200890693,field
768,723,16.401219466856727,field
769,723,16.401219466856727,field
770,723,16.401219466856727,field
771,723,20.322401432901575,field
772,723,24.839484696748443,field
773,722,22.516660498395403,field
774,722,22.44994432064365,field
775,722,22.44994432064365,field
776,722,22.44994432064365,field
777,722,23.430749027719962,field
778,718,23.748684174075834,field
779,718,21.97726097583591,field
780,718,21.97726097583591,field
781,718,21.97726097583591,field
782,713,30.822070014844883,field
783,713,30.822070014844883,field
784,713,30.822070014844883,field
785,711,31.796226191169293,field
786,709,32.71085446759225,field
787,708,37.48332962798263,field
788,703,34.72751070837067,field
789,702,23.49468024894146,field
790,702,16.881943016134134,field
791,702,15.165750888103101,field
792,702,15.165750888103101,field
793,702,15.165750888103101,field
794,703,19.05255888325765,field
795,704,24.879710609249457,field
796,705,30.23243291566195,field
797,712,22.58317958127243,field
798,712,22.58317958127243,field
799,712,22.58317958127243,field
800,718,25.475478405713993,field
801,718,25.475478405713993,field
802,718,23.49468024894146,field
803,718,22.715633383201094,field
804,718,22.715633383201094,field
805,718,22.715633383201094,field
806,720,22.045407685048602,field
807,720,22.045407685048602,field
808,720,22.045407685048602,field
809,720,24.677925358506133,field
810,720,24.677925358506133,field
811,722,29.698484809834994,field
812,723,26.095976701399778,field
813,723,18.867962264113206,field
814,723,18.867962264113206,field
815,723,18.867962264113206,field
816,724,19.8997487421324,field
817,724,20.54263858417414,field
818,724,21.563858652847824,field
819,724,22.44994432064365,field
820,724,24.919871588754223,field
821,724,28.106938645110393,field
822,724,28.653097563788805,field
823,723,28.879058156387302,field
824,723,29.546573405388315,field
825,723,33.18132004607411,field
826,721,29.257477676655586,field
827,721,28.478061731796284,field
828,721,28.478061731796284,field
829,720,26.095976701399778,field
830,720,22.11334438749598,field
831,719,20.248456731316587,field
832,719,19.05255888325765,field
833,719,19.05255888325765,field
834,719,19.05255888325765,field
835,719,19.05255888325765,field
836,719,19.05255888325765,field
837,719,20.322401432901575,field
838,719,21.095023109728988,field
839,719,21.095023109728988,field
840,719,21.095023109728988,field
841,719,22.20360331117452,field
842,719,21.118712081942874,field
843,719,20.71231517720798,field
844,719,20.71231517720798,field
845,719,20.71231517720798,field
846,719,21.118712081942874,field
847,719,21.400934559032695,field
848,719,23.194827009486403,field
849,718,24.289915602982237,field
850,719,22.20360331117452,field
851,719,18.138357147217054,field
852,719,18.138357147217054,field
853,719,18.138357147217054,field
854,719,22.135943621178654,field
855,719,25.514701644346147,field
856,721,24.24871130596428,field
857,721,24.24871130596428,field
858,721,24.24871130596428,field
859,724,25.13961017995307,field
860,724,23.790754506740637,field
861,724,23.790754506740637,field
862,724,23.790754506740637,field
863,724,24.06241883103193,field
864,725,27.294688127912362,field
865,726,25.019992006393608,field
866,725,22.516660498395403,field
867,725,22.516660498395403,field
868,725,22.516660498395403,field
869,725,26.570660511172846,field
870,725,26.570660511172846,field
871,715,32.51153641401772,field
872,703,26.551836094703507,field
873,703,26.551836094703507,field
874,703,26.551836094703507,field
875,691,18.466185312619388,field
876,690,16.30950643030009,field
877,690,16.30950643030009,field
878,690,16.30950643030009,field
879,690,22.9128784747792,field
880,692,33.85262175962151,field
881,692,33.85262175962151,field
882,696,31.016124838541646,field
883,698,29.410882339705484,field
884,698,29.410882339705484,field
885,705,23.043437243605826,field
886,704,18.384776310850235,field
887,704,18.384776310850235,field
888,704,18.384776310850235,field
889,710,27.0,field
890,711,12.884098726725126,field
891,711,12.884098726725126,field
892,711,12.884098726725126,field
893,711,15.165750888103101,field
894,712,18.841443681416774,field
895,713,22.64950330581225,field
896,713,21.587033144922902,field
897,713,21.587033144922902,field
898,713,21.587033144922902,field
899,712,22.40535650240808,field
900,712,23.345235059857504,field
901,712,25.865034312755125,field
902,713,27.018512172212592,field
903,713,27.018512172212592,field
904,714,27.367864366808018,field
905,714,27.367864366808018,field
906,715,26.095976701399778,field
907,716,22.516660498395403,field
908,715,20.904544960366874,field
909,715,20.904544960366874,field
910,715,20.904544960366874,field
911,714,19.0,field
912,714,19.0,field
913,714,19.0,field
914,714,21.400934559032695,field
915,714,24.20743687382041,field
916,716,24.919871588754223,field
917,716,22.135943621178654,field
918,716,19.924858845171276,field
919,716,19.924858845171276,field
920,716,19.924858845171276,field
921,716,22.02271554554524,field
922,716,24.351591323771842,field
923,715,26.645825188948457,field
924,715,23.853720883753127,field
925,714,16.401219466856727,field
926,714,16.401219466856727,field
927,714,16.401219466856727,field
928,713,23.430749027719962,field
929,713,23.62202362203543,field
930,713,21.400934559032695,field
931,712,19.72308292331602,field
932,712,19.72308292331602,field
933,712,19.72308292331602,field
934,714,24.535688292770594,field
935,714,24.535688292770594,field
936,715,21.77154105707724,field
937,715,21.77154105707724,field
938,715,21.77154105707724,field
939,714,23.430749027719962,field
940,713,23.958297101421877,field
941,708,23.430749027719962,field
942,707,18.05547008526779,field
943,706,18.05547008526779,field
944,706,18.05547008526779,field
945,706,18.05547008526779,field
946,706,19.0,field
947,707,19.544820285692065,field
948,707,19.544820285692065,field
949,707,18.708286933869708,field
950,707,18.708286933869708,field
951,707,18.708286933869708,field
952,707,19.261360284258224,field
953,707,24.73863375370596,field
954,708,25.179356624028344,field
955,708,26.645825188948457,field
956,710,24.1039415863879,field
957,710,17.72004514666935,field
958,711,14.798648586948742,field
959,711,14.798648586948742,field
960,711,14.798648586948742,field
961,711,20.615528128088304,field
962,711,20.615528128088304,field
963,710,19.72308292331602,field
964,710,19.72308292331602,field
965,710,19.72308292331602,field
966,710,20.346989949375804,field
967,710,24.20743687382041,field
968,711,24.73863375370596,field
969,711,25.88435821108957,field
970,710,24.919871588754223,field
971,710,24.596747752497688,field
972,710,24.596747752497688,field
973,710,24.596747752497688,field
974,709,23.62202362203543,field
975,709,22.58317958127243,field
976,709,22.58317958127243,field
977,709,22.58317958127243,field
978,709,24.20743687382041,field
979,709,25.495097567963924,field
980,710,25.179356624028344,field
981,710,21.400934559032695,field
982,710,21.400934559032695,field
983,710,20.615528128088304,field
984,710,20.615528128088304,field
985,710,20.615528128088304,field
986,710,20.784609690826528,field
987,710,23.043437243605826,field
988,711,24.289915602982237,field
989,711,18.05547008526779,field
990,711,15.297058540778355,field
991,711,15.297058540778355,field
992,711,15.297058540778355,field
993,710,19.87460691435179,field
994,711,20.445048300260872,field
995,710,18.16590212458495,field
996,710,18.027756377319946,field
997,710,16.881943016134134,field
998,710,16.881943016134134,field
999,710,16.881943016134134,field
1000,710,18.708286933869708,field
1001,710,20.149441679609886,field
1002,709,17.72004514666935,field
1003,709,17.72004514666935,field
1004,709,17.72004514666935,field
1005,709,18.708286933869708,field
1006,709,18.708286933869708,field
1007,709,18.708286933869708,field
1008,709,28.600699292150182,field
1009,705,29.631064780058107,field
1010,705,29.631064780058107,field
1011,706,27.2213151776324,field
1012,705,27.2213151776324,field
1013,705,27.2213151776324,field
1014,705,27.2213151776324,field
1015,702,28.861739379323623,field
1016,698,27.2213151776324,field
1017,698,27.2213151776324,field
1018,698,27.2213151776324,field
1019,693,24.71841418861655,field
1020,693,21.97726097583591,field
1021,693,21.97726097583591,field
1022,693,21.97726097583591,field
1023,692,22.891046284519195,field
1024,693,28.106938645110393,field
1025,696,31.272991542223778,field
1026,696,31.272991542223778,field
1027,696,31.336879231984796,field
1028,696,31.336879231984796,field
1029,696,29.223278392404914,field
1030,697,21.42428528562855,field
1031,697,21.42428528562855,field
1032,697,21.42428528562855,field
1033,697,21.42428528562855,field
1034,697,21.42428528562855,field
1035,697,24.06241883103193,field
1036,698,25.39685019840059,field
1037,698,25.099800796022265,field
1038,698,24.20743687382041,field
1039,698,21.97726097583591,field
1040,697,21.095023109728988,field
1041,697,21.095023109728988,field
1042,697,21.095023109728988,field
1043,696,21.118712081942874,field
1044,696,23.769728648009426,field
1045,695,24.24871130596428,field
1046,695,24.24871130596428,field
1047,695,24.24871130596428,field
1048,694,25.514701644346147,field
1049,693,25.099800796022265,field
1050,692,23.727621035409346,field
1051,692,23.727621035409346,field
1052,692,23.727621035409346,field
1053,691,26.77685567799177,field
1054,691,26.77685567799177,field
1055,691,26.77685567799177,field
1056,688,25.179356624028344,field
1057,688,24.372115213907882,field
1058,688,24.372115213907882,field
1059,690,23.366642891095847,field
1060,690,23.345235059857504,field
1061,689,21.470910553583888,field
1062,689,21.470910553583888,field
1063,689,21.470910553583888,field
1064,690,21.748563170931547,field
1065,689,19.72308292331602,field
1066,689,19.72308292331602,field
1067,689,19.72308292331602,field
1068,689,22.38302928559939,field
1069,690,26.115129714401192,field
1070,689,28.089143810376278,field
1071,687,21.047565179849187,field
1072,687,19.4164878389476,field
1073,687,19.4164878389476,field
1074,687,19.4164878389476,field
1075,686,23.93741840717165,field
1076,687,27.892651361962706,field
1077,691,29.478805945967352,field
1078,693,24.879710609249457,field
1079,693,24.819347291981714,field
1080,693,24.819347291981714,field
1081,693,24.819347291981714,field
1082,697,26.43860813280457,field
1083,697,26.43860813280457,field
1084,697,26.43860813280457,field
1085,703,30.166206257996713,field
1086,704,29.478805945967352,field
1087,707,24.535688292770594,field
1088,708,22.293496809607955,field
1089,708,22.293496809607955,field
1090,708,22.293496809607955,field
1091,708,23.62202362203543,field
1092,711,25.495097567963924,field
1093,712,23.15167380558045,field
1094,712,19.209372712298546,field
1095,712,19.209372712298546,field
1096,712,19.209372712298546,field
1097,714,19.949937343260004,field
1098,714,19.949937343260004,field
1099,714,19.949937343260004,field
1100,715,27.892651361962706,field
1101,715,27.892651361962706,field
1102,718,23.15167380558045,field
1103,718,23.15167380558045,field
1104,719,21.97726097583591,field
1105,718,21.6794833886788,field
1106,718,21.400934559032695,field
1107,718,19.8997487421324,field
1108,718,19.026297590440446,field
1109,718,19.026297590440446,field
1110,718,19.026297590440446,field
1111,718,21.633307652783937,field
1112,717,24.20743687382041,field
1113,718,21.400934559032695,field
1114,718,20.92844953645635,field
1115,718,20.92844953645635,field
1116,717,19.44222209522358,field
1117,717,17.578395831246947,field
1118,717,17.578395831246947,field
1119,717,17.578395831246947,field
1120,716,22.58317958127243,field
1121,718,26.1725046566048,field
1122,724,27.09243436828813,field
1123,726,23.280893453645632,field
1124,726,23.280893453645632,field
1125,729,19.339079605813716,field
1126,729,16.401219466856727,field
1127,729,16.401219466856727,field
1128,729,16.401219466856727,field
1129,729,19.026297590440446,field
1130,729,22.9128784747792,field
1131,727,31.448370387032774,field
1132,727,31.448370387032774,field
1133,726,31.78049716414141,field
1134,724,34.20526275297414,field
1135,718,28.5657137141714,field
1136,718,21.656407827707714,field
1137,718,21.656407827707714,field
1138,718,21.656407827707714,field
1139,712,31.064449134018133,field
1140,712,31.064449134018133,field
1141,712,31.064449134018133,field
1142,710,31.89043743820395,field
1143,703,24.73863375370596,field
1144,703,24.73863375370596,field
1145,703,24.73863375370596,field
1146,699,23.727621035409346,field
1147,699,23.727621035409346,field
1148,699,23.727621035409346,field
1149,694,23.790754506740637,field
1150,694,23.790754506740637,field
1151,694,23.790754506740637,field
1152,693,24.819347291981714,field
1153,689,28.0178514522438,field
1154,689,28.0178514522438,field
1155,685,30.692018506445613,field
1156,685,30.692018506445613,field
1157,679,29.816103031751148,field
1158,677,29.154759474226502,field
1159,677,29.154759474226502,field
1160,673,27.892651361962706,field
1161,673,27.892651361962706,field
1162,673,27.892651361962706,field
1163,669,27.09243436828813,field
1164,669,22.737634001804146,field
1165,670,16.97056274847714,field
1166,670,16.97056274847714,field
1167,670,16.97056274847714,field
1168,670,23.323807579381203,field
