date,month_coordinate,x_pixel,boss_y,boss_distance,boss_px,field_y,field_distance,field_px,azmoth_y,azmoth_distance,azmoth_px,other_coin_y,other_coin_distance,other_coin_px,etc_y,etc_distance,etc_px,sum_px,canonical_total,read_total,boss_index,field_index,azmoth_index,other_coin_index,etc_index,relative_error,window
2023-10-28T02:19:48.591184078,9.87409968308844,701,602,16.583123951777,224,712,10.246950765959598,114,710,1000000.0,0,705,1000000.0,0,823,26.095976701399778,3,341,170.6294101384378,157.30350793134141,103.33133658832983,52.58826951370358,0.0,0.0,1.3839018293079888,-0.07809850714647959,earlier_comparison
2023-10-30T21:50:58.599827120,9.964851627772969,704,600,5.196152422706632,226,716,14.866068747318506,110,710,1000000.0,0,705,1000000.0,0,823,24.372115213907882,3,339,170.6294101384378,156.38090671180274,104.2539378078685,50.74306707462626,0.0,0.0,1.3839018293079888,-0.08350555402538606,earlier_comparison
2023-11-02T16:02:04.459809834,10.055603572457498,707,598,7.0,228,716,17.204650534085253,110,710,1000000.0,0,705,1000000.0,0,823,26.095976701399778,3,341,170.6294101384378,157.30350793134141,105.17653902740716,50.74306707462626,0.0,0.0,1.3839018293079888,-0.07809850714647959,earlier_comparison
2023-11-05T09:22:33.500432133,10.146355517142027,710,598,14.45683229480096,228,719,13.114877048604,107,710,1000000.0,0,705,1000000.0,0,823,26.095976701399778,3,338,170.6294101384378,155.9196061020334,105.17653902740716,49.35916524531827,0.0,0.0,1.3839018293079888,-0.08620907746483908,earlier_comparison
2023-11-08T02:43:02.541054432,10.237107461826556,713,603,23.345235059857504,223,719,9.486832980505138,107,710,1000000.0,0,705,1000000.0,0,824,24.372115213907882,2,332,170.6294101384378,153.15180244341744,102.87003597856051,49.35916524531827,0.0,0.0,0.9226012195386593,-0.10243021810155795,earlier_comparison
2023-11-10T20:03:31.581676731,10.327859406511084,716,607,17.378147196982766,219,719,13.96424004376894,107,710,1000000.0,0,705,1000000.0,0,824,24.372115213907882,2,328,168.53533316288338,151.3066000043401,101.02483353948318,49.35916524531827,0.0,0.0,0.9226012195386593,-0.10222623847007983,earlier_comparison
2023-11-13T13:24:00.622299029,10.418611351195613,719,607,9.9498743710662,219,721,6.082762530298219,105,710,1000000.0,0,705,1000000.0,0,824,19.209372712298546,2,326,163.54705875229183,150.38399878480146,101.02483353948318,48.43656402577961,0.0,0.0,0.9226012195386593,-0.08048484679524026,earlier_comparison
2023-11-16T06:44:29.662921328,10.509363295880142,722,609,6.708203932499369,217,722,16.64331697709324,104,710,1000000.0,0,705,1000000.0,0,824,19.209372712298546,2,323,163.19678490591437,149.00009695549346,100.10223231994453,47.97526341601028,0.0,0.0,0.9226012195386593,-0.0869912232560558,earlier_comparison
2023-11-19T00:04:58.703543627,10.600115240564671,725,610,10.816653826391969,216,726,11.224972160321824,100,710,1000000.0,0,705,1000000.0,0,824,17.4928556845359,2,318,161.00313516363212,146.6935939066468,99.6409317101752,46.13006097693296,0.0,0.0,0.9226012195386593,-0.08887740752651874,earlier_comparison
2023-11-21T17:25:27.744165926,10.6908671852492,728,612,8.660254037844387,214,728,23.93741840717165,98,710,1000000.0,0,705,1000000.0,0,824,17.4928556845359,2,314,157.74766652134662,144.8483914675695,98.71833049063655,45.207459757394304,0.0,0.0,0.9226012195386593,-0.08177157442789529,earlier_comparison
2023-11-24T10:45:56.784788225,10.781619129933729,731,614,5.744562646538029,212,733,16.73320053068151,93,710,1000000.0,0,705,1000000.0,0,824,17.4928556845359,2,307,155.7641596733909,141.61928719918419,97.79572927109788,42.90095670854765,0.0,0.0,0.9226012195386593,-0.09080954504467487,earlier_comparison
2023-11-27T04:06:25.825410528,10.87237107461826,734,613,14.52583904633395,213,735,20.615528128088304,91,743,78.23042886243178,0,705,1000000.0,0,824,17.4928556845359,2,306,155.7641596733909,141.15798658941486,98.25702988086721,41.978355489009,0.0,0.0,0.9226012195386593,-0.09377107747123947,earlier_comparison
2023-11-29T21:26:54.866032826,10.963123019302788,737,609,9.9498743710662,217,738,9.16515138991168,88,743,77.90378681424929,0,705,1000000.0,0,824,15.7797338380595,2,307,155.7641596733909,141.61928719918419,100.10223231994453,40.59445365970101,0.0,0.0,0.9226012195386593,-0.09080954504467487,earlier_comparison
2023-12-02T16:04:58.703543630,11.053874963987317,740,611,12.806248474865697,215,739,16.06237840420901,87,710,1000000.0,0,705,1000000.0,0,824,17.4928556845359,2,304,155.20374293268685,140.2353853698762,99.17963110040587,40.13315304993168,0.0,0.0,0.9226012195386593,-0.09644327694662969,earlier_comparison
2023-12-05T11:36:08.712186672,11.144626908671846,743,614,23.021728866442675,212,740,11.74734012447073,86,747,83.60023923410746,0,705,1000000.0,0,824,19.209372712298546,2,300,150.3168104516531,138.3901829307989,97.79572927109788,39.67185244016235,0.0,0.0,0.9226012195386593,-0.07934327162090915,earlier_comparison
2023-12-08T07:07:18.720829714,11.235378853356375,746,621,3.7416573867739413,205,741,7.211102550927978,85,747,83.60023923410746,0,705,1000000.0,0,824,22.64950330581225,2,292,148.33153444086747,134.69977805264426,94.56662500271257,39.210551830393015,0.0,0.0,0.9226012195386593,-0.09190059578098364,earlier_comparison
2023-12-11T02:38:28.729472756,11.326130798040904,749,619,5.385164807134504,207,741,9.695359714832659,85,710,1000000.0,0,705,1000000.0,0,824,24.372115213907882,2,294,148.33153444086747,135.6223792721829,95.48922622225123,39.210551830393015,0.0,0.0,0.9226012195386593,-0.08568073684797672,earlier_comparison
2023-12-13T22:09:38.738115798,11.416882742725432,752,619,9.055385138137417,207,741,11.489125293076057,85,724,76.79192665899195,0,705,1000000.0,0,823,22.64950330581225,3,295,148.33153444086747,136.08367988195224,95.48922622225123,39.210551830393015,0.0,0.0,1.3839018293079888,-0.08257080738147327,earlier_comparison
2023-12-16T17:40:48.746758840,11.507634687409961,755,614,13.19090595827292,212,735,13.92838827718412,91,710,1000000.0,0,705,1000000.0,0,823,17.4928556845359,3,306,152.1678901084641,141.15798658941486,97.79572927109788,41.978355489009,0.0,0.0,1.3839018293079888,-0.07235365825997497,earlier_comparison
2023-12-19T13:11:58.755401882,11.59838663209449,758,604,22.561028345356956,222,734,16.06237840420901,92,710,1000000.0,0,705,1000000.0,0,823,22.64950330581225,3,317,161.99861810521543,146.2322932968775,102.40873536879118,42.43965609877833,0.0,0.0,1.3839018293079888,-0.09732382283716745,earlier_comparison
2023-12-22T08:43:08.764044924,11.689138576779019,761,593,16.881943016134134,233,725,15.165750888103101,101,740,83.24662155306964,0,705,1000000.0,0,821,20.83266665599966,5,339,168.38066652430157,156.38090671180274,107.48304207625381,46.59136158670229,0.0,0.0,2.3065030488466483,-0.07126566285902525,earlier_comparison
