x,y,month,P,P_from_source_affine,error
416,653,6.977944021669035,185.4946606034847,186.34341739049046,0.8487567870057546
418,653,7.032116600025801,185.4946606034847,186.34341739049046,0.8487567870057546
420,652,7.0862891783825654,185.4946606034847,187.82961377513914,2.3349531716544334
422,651,7.140461756739331,185.4946606034847,189.31581015978793,3.821149556303226
424,650,7.1946343350960955,186.3181644181031,190.80200654443672,4.483842126333627
426,650,7.248806913452861,189.29581616223027,190.80200654443672,1.506190382206455
428,650,7.3029794918096265,192.27346790635744,190.80200654443672,-1.471461361920717
430,650,7.357152070166391,191.76536892876987,190.80200654443672,-0.963362384333152
432,651,7.4113246485231565,190.27654305670632,189.31581015978793,-0.9607328969183868
434,654,7.465497226879921,188.36446114953912,184.85722100584167,-3.5072401436974587
436,654,7.519669805236687,185.4946606034847,184.85722100584167,-0.6374395976430378
438,654,7.573842383593452,185.4946606034847,184.85722100584167,-0.6374395976430378
440,654,7.628014961950217,185.4946606034847,184.85722100584167,-0.6374395976430378
442,654,7.682187540306982,185.4946606034847,184.85722100584167,-0.6374395976430378
444,654,7.736360118663748,185.4946606034847,184.85722100584167,-0.6374395976430378
446,654,7.790532697020512,185.4946606034847,184.85722100584167,-0.6374395976430378
448,654,7.844705275377278,185.4946606034847,184.85722100584167,-0.6374395976430378
450,654,7.898877853734042,185.4946606034847,184.85722100584167,-0.6374395976430378
452,654,7.953050432090808,185.4946606034847,184.85722100584167,-0.6374395976430378
454,654,8.007223010447573,185.4946606034847,184.85722100584167,-0.6374395976430378
456,657,8.061395588804338,185.34079289423417,180.3986318518954,-4.942161042338768
458,658,8.115568167161102,182.36314115010705,178.9124354672466,-3.4507056828604448
460,658,8.169740745517869,179.38548940597983,178.9124354672466,-0.4730539387332158
462,660,8.223913323874633,178.06203537096124,175.94004269794902,-2.1219926730122154
464,660,8.278085902231398,177.60426695247432,175.94004269794902,-1.664224254525294
466,660,8.332258480588164,176.2038790628304,175.94004269794902,-0.26383636488137086
468,661,8.386431058944929,176.2038790628304,174.45384631330035,-1.7500327495300496
470,661,8.440603637301693,176.2038790628304,174.45384631330035,-1.7500327495300496
472,661,8.49477621565846,175.36527608048166,174.45384631330035,-0.9114297671813176
474,661,8.548948794015224,174.8149953009809,174.45384631330035,-0.3611489876805649
476,660,8.603121372371989,176.2038790628304,175.94004269794902,-0.26383636488137086
478,660,8.657293950728755,176.2038790628304,175.94004269794902,-0.26383636488137086
480,659,8.71146652908552,177.42331660904085,177.42623908259782,0.002922473556964178
482,658,8.765639107442285,178.06203537096124,178.9124354672466,0.8504000962853695
484,655,8.81981168579905,179.02358871911292,183.37102462119287,4.347435902079951
486,655,8.873984264155816,181.77834798722296,183.37102462119287,1.5926766339699157
488,655,8.92815684251258,181.77834798722296,183.37102462119287,1.5926766339699157
490,657,8.982329420869345,181.77834798722296,180.3986318518954,-1.3797161353275555
492,660,9.036501999226111,180.9167367492854,175.94004269794902,-4.976694051336381
494,660,9.090674577582876,178.93563007535155,175.94004269794902,-2.9955873774025292
496,664,9.14484715593964,175.83502796542146,169.99525715935397,-5.8397708060674915
498,664,9.199019734296407,171.3685503492306,169.99525715935397,-1.3732931898766196
500,664,9.253192312653171,170.6294101384378,169.99525715935397,-0.6341529790838365
502,664,9.307364891009936,170.6294101384378,169.99525715935397,-0.6341529790838365
504,665,9.361537469366702,170.6294101384378,168.50906077470518,-2.120349363732629
506,664,9.415710047723467,170.6294101384378,169.99525715935397,-0.6341529790838365
508,664,9.469882626080231,170.6294101384378,169.99525715935397,-0.6341529790838365
510,664,9.524055204436996,170.6294101384378,169.99525715935397,-0.6341529790838365
512,664,9.578227782793762,170.6294101384378,169.99525715935397,-0.6341529790838365
514,664,9.632400361150527,170.6294101384378,169.99525715935397,-0.6341529790838365
516,663,9.686572939507291,170.6294101384378,171.48145354400276,0.852043405564956
518,663,9.740745517864058,170.6294101384378,171.48145354400276,0.852043405564956
520,662,9.794918096220822,170.6294101384378,172.96764992865155,2.3382397902137484
522,663,9.849090674577587,170.6294101384378,171.48145354400276,0.852043405564956
524,663,9.903263252934353,170.6294101384378,171.48145354400276,0.852043405564956
526,663,9.957435831291118,170.6294101384378,171.48145354400276,0.852043405564956
528,663,10.011608409647883,170.6294101384378,171.48145354400276,0.852043405564956
530,663,10.065780988004649,170.6294101384378,171.48145354400276,0.852043405564956
532,664,10.119953566361414,170.6294101384378,169.99525715935397,-0.6341529790838365
534,664,10.174126144718178,170.6294101384378,169.99525715935397,-0.6341529790838365
536,665,10.228298723074943,170.6294101384378,168.50906077470518,-2.120349363732629
538,666,10.282471301431709,170.6294101384378,167.0228643900565,-3.6065457483813077
540,667,10.336643879788474,168.0524855124837,165.5366680054077,-2.515817507076008
542,667,10.390816458145238,165.07483376835663,165.5366680054077,0.46183423705107884
544,669,10.444989036502005,163.19678490591437,162.56427523611012,-0.63250966980425
546,669,10.49916161485877,163.19678490591437,162.56427523611012,-0.63250966980425
548,670,10.553334193215534,163.19678490591437,161.07807885146144,-2.118706054452929
550,671,10.6075067715723,160.59685202437137,159.59188246681265,-1.0049695575587236
552,673,10.661679349929065,158.54983628494844,156.61948969751506,-1.9303465874333767
554,674,10.71585192828583,157.06101041288488,155.13329331286639,-1.9277171000184978
556,674,10.770024506642596,155.7641596733909,155.13329331286639,-0.6308663605245215
558,674,10.82419708499936,155.7641596733909,155.13329331286639,-0.6308663605245215
560,674,10.878369663356125,155.7641596733909,155.13329331286639,-0.6308663605245215
562,674,10.93254224171289,155.7641596733909,155.13329331286639,-0.6308663605245215
564,674,10.986714820069656,155.7641596733909,155.13329331286639,-0.6308663605245215
566,675,11.04088739842642,155.56068041302686,153.6470969282176,-1.9135834848092657
568,677,11.095059976783185,154.07185454096327,150.67470415892,-3.3971503820432645
570,679,11.149232555139951,149.93707927617896,147.70231138962254,-2.234767886556426
572,679,11.203405133496716,148.33153444086747,147.70231138962254,-0.629223051244935
