date,indicator,source,scale_from_overlap_differences,offset_from_overlap_median,aligned_2510_pixel_equivalent
2023-08-04 19:02:46.153846154,-758.0,2311,0.058818037143286,84.08564829891603,39.50157614430524
2023-08-05 18:05:32.307692308,-756.0,2311,0.058818037143286,84.08564829891603,39.61921221859181
2023-08-06 17:08:18.461538460,-755.0,2311,0.058818037143286,84.08564829891603,39.6780302557351
2023-08-07 16:11:04.615384616,-751.0,2311,0.058818037143286,84.08564829891603,39.91330240430824
2023-08-08 15:13:50.769230770,-750.0,2311,0.058818037143286,84.08564829891603,39.97212044145153
2023-08-09 14:16:36.923076926,-747.0,2311,0.058818037143286,84.08564829891603,40.148574552881385
2023-08-10 13:19:23.076923076,-746.0,2311,0.058818037143286,84.08564829891603,40.207392590024675
2023-08-11 12:22:09.230769232,-744.0,2311,0.058818037143286,84.08564829891603,40.32502866431125
2023-08-12 11:24:55.384615386,-742.0,2311,0.058818037143286,84.08564829891603,40.44266473859782
2023-08-13 10:27:41.538461538,-740.0,2311,0.058818037143286,84.08564829891603,40.560300812884385
2023-08-14 09:30:27.692307692,-738.0,2311,0.058818037143286,84.08564829891603,40.67793688717096
2023-08-15 08:33:13.846153844,-737.0,2311,0.058818037143286,84.08564829891603,40.73675492431425
2023-08-16 07:36:00.000000000,-736.0,2311,0.058818037143286,84.08564829891603,40.79557296145753
2023-08-17 06:38:46.153846154,-737.0,2311,0.058818037143286,84.08564829891603,40.73675492431425
2023-08-18 05:41:32.307692308,-737.0,2311,0.058818037143286,84.08564829891603,40.73675492431425
2023-08-19 04:44:18.461538462,-738.0,2311,0.058818037143286,84.08564829891603,40.67793688717096
2023-08-20 03:47:04.615384616,-739.0,2311,0.058818037143286,84.08564829891603,40.619118850027675
2023-08-21 02:49:50.769230768,-740.0,2311,0.058818037143286,84.08564829891603,40.560300812884385
2023-08-22 01:52:36.923076922,-741.0,2311,0.058818037143286,84.08564829891603,40.5014827757411
2023-08-23 00:55:23.076923078,-741.0,2311,0.058818037143286,84.08564829891603,40.5014827757411
2023-08-23 23:58:09.230769228,-742.0,2311,0.058818037143286,84.08564829891603,40.44266473859782
2023-08-24 23:00:55.384615384,-739.0,2311,0.058818037143286,84.08564829891603,40.619118850027675
2023-08-25 22:03:41.538461538,-737.0,2311,0.058818037143286,84.08564829891603,40.73675492431425
2023-08-26 21:06:27.692307692,-735.0,2311,0.058818037143286,84.08564829891603,40.85439099860082
2023-08-27 20:09:13.846153846,-732.0,2311,0.058818037143286,84.08564829891603,41.030845110030675
2023-08-28 19:12:00.000000002,-729.0,2311,0.058818037143286,84.08564829891603,41.20729922146054
2023-08-29 18:14:46.153846154,-727.0,2311,0.058818037143286,84.08564829891603,41.3249352957471
2023-08-30 17:17:32.307692308,-725.0,2311,0.058818037143286,84.08564829891603,41.442571370033676
2023-08-31 16:20:18.461538464,-722.0,2311,0.058818037143286,84.08564829891603,41.61902548146354
2023-09-01 15:23:04.615384614,-720.0,2311,0.058818037143286,84.08564829891603,41.73666155575011
2023-09-02 14:25:50.769230770,-718.0,2311,0.058818037143286,84.08564829891603,41.85429763003668
2023-09-03 13:28:36.923076924,-717.0,2311,0.058818037143286,84.08564829891603,41.913115667179966
2023-09-04 12:31:23.076923076,-714.0,2311,0.058818037143286,84.08564829891603,42.08956977860982
2023-09-05 11:34:09.230769230,-713.0,2311,0.058818037143286,84.08564829891603,42.14838781575311
2023-09-06 10:36:55.384615384,-711.0,2311,0.058818037143286,84.08564829891603,42.26602389003968
2023-09-07 09:39:41.538461538,-709.0,2311,0.058818037143286,84.08564829891603,42.383659964326256
2023-09-08 08:42:27.692307692,-707.0,2311,0.058818037143286,84.08564829891603,42.50129603861283
2023-09-09 07:45:13.846153846,-700.0,2311,0.058818037143286,84.08564829891603,42.91302229861583
2023-09-10 06:48:00.000000000,-696.0,2311,0.058818037143286,84.08564829891603,43.148294447188974
2023-09-11 05:50:46.153846156,-689.0,2311,0.058818037143286,84.08564829891603,43.560020707191974
2023-09-12 04:53:32.307692306,-685.0,2311,0.058818037143286,84.08564829891603,43.79529285576512
2023-09-13 03:56:18.461538462,-679.0,2311,0.058818037143286,84.08564829891603,44.14820107862484
2023-09-14 02:59:04.615384616,-673.0,2311,0.058818037143286,84.08564829891603,44.50110930148455
2023-09-15 02:01:50.769230768,-667.0,2311,0.058818037143286,84.08564829891603,44.854017524344265
2023-09-16 01:04:36.923076922,-663.0,2311,0.058818037143286,84.08564829891603,45.08928967291741
2023-09-17 00:07:23.076923078,-660.0,2311,0.058818037143286,84.08564829891603,45.265743784347265
2023-09-17 23:10:09.230769230,-657.0,2311,0.058818037143286,84.08564829891603,45.44219789577713
2023-09-18 22:12:55.384615386,-654.0,2311,0.058818037143286,84.08564829891603,45.61865200720698
2023-09-19 21:15:41.538461538,-651.0,2311,0.058818037143286,84.08564829891603,45.795106118636845
2023-09-20 20:18:27.692307692,-649.0,2311,0.058818037143286,84.08564829891603,45.91274219292342
2023-09-21 19:21:13.846153848,-647.0,2311,0.058818037143286,84.08564829891603,46.03037826720999
2023-09-22 18:24:00.000000002,-643.0,2311,0.058818037143286,84.08564829891603,46.26565041578313
2023-09-23 17:26:46.153846154,-642.0,2311,0.058818037143286,84.08564829891603,46.32446845292642
2023-09-24 16:29:32.307692308,-643.0,2311,0.058818037143286,84.08564829891603,46.26565041578313
2023-09-25 15:32:18.461538460,-644.0,2311,0.058818037143286,84.08564829891603,46.206832378639845
2023-09-26 14:35:04.615384614,-645.0,2311,0.058818037143286,84.08564829891603,46.148014341496555
2023-09-27 13:37:50.769230768,-647.0,2311,0.058818037143286,84.08564829891603,46.03037826720999
2023-09-28 12:40:36.923076920,-648.0,2311,0.058818037143286,84.08564829891603,45.9715602300667
2023-09-29 11:43:23.076923078,-649.0,2311,0.058818037143286,84.08564829891603,45.91274219292342
2023-09-30 10:46:09.230769230,-651.0,2311,0.058818037143286,84.08564829891603,45.795106118636845
2023-10-01 09:48:55.384615384,-651.0,2311,0.058818037143286,84.08564829891603,45.795106118636845
2023-10-02 08:51:41.538461540,-651.0,2311,0.058818037143286,84.08564829891603,45.795106118636845
2023-10-03 07:54:27.692307694,-651.0,2311,0.058818037143286,84.08564829891603,45.795106118636845
2023-10-04 06:57:13.846153846,-649.0,2311,0.058818037143286,84.08564829891603,45.91274219292342
2023-10-05 06:00:00.000000000,-649.0,2311,0.058818037143286,84.08564829891603,45.91274219292342
2023-10-06 05:02:46.153846154,-648.0,2311,0.058818037143286,84.08564829891603,45.9715602300667
2023-10-07 04:05:32.307692306,-647.0,2311,0.058818037143286,84.08564829891603,46.03037826720999
2023-10-08 03:08:18.461538460,-647.0,2311,0.058818037143286,84.08564829891603,46.03037826720999
2023-10-09 02:11:04.615384616,-646.0,2311,0.058818037143286,84.08564829891603,46.08919630435327
2023-10-10 01:13:50.769230770,-645.0,2311,0.058818037143286,84.08564829891603,46.148014341496555
2023-10-11 00:16:36.923076922,-643.0,2311,0.058818037143286,84.08564829891603,46.26565041578313
2023-10-11 23:19:23.076923080,-642.0,2311,0.058818037143286,84.08564829891603,46.32446845292642
2023-10-12 22:22:09.230769232,-642.0,2311,0.058818037143286,84.08564829891603,46.32446845292642
2023-10-13 21:24:55.384615384,-640.0,2311,0.058818037143286,84.08564829891603,46.44210452721299
2023-10-14 20:27:41.538461540,-639.0,2311,0.058818037143286,84.08564829891603,46.50092256435627
