zero_y,window,mean_squared_pp,boss_pct,field_pct,azmoth_pct,other_coin_pct,etc_pct
824.0,September_update_11days,2.218161823375769,65.94936473777896,26.689572342284784,0.0,6.961370953825526,0.3996919661107344
824.0,October_update_11days,2.218161823375769,59.61225744169728,21.06946166191304,14.509565810033825,4.518111317240423,0.29060376911544517
826.0,September_update_11days,2.6048578920488,65.30498164349316,26.662985071373186,0.0,7.245228534422464,0.7868047507111879
826.0,October_update_11days,2.6048578920488,58.8901688267859,21.049966532374203,14.609650487745768,4.800329405204737,0.6498847478894018
828.0,September_update_11days,3.2421981849792103,64.6805645101435,26.637221596767116,0.0,7.5202908976776,1.1619229954117707
828.0,October_update_11days,3.2421981849792103,58.19393470159665,21.031169428833678,14.70615161876024,5.0724426327627326,0.9963016180467079
824.0000295505364,September_update_11days,2.2181655510235485,65.94935506463058,26.689571943170318,0.0,6.961375214949876,0.39969777724922617
824.0000295505364,October_update_11days,2.2181655510235485,59.612246574550916,21.069461368519093,14.5095673162684,4.518115564510356,0.29060917615122356
