date,total_px,top_y,boss_y,field_y,azmoth_y,other_coin_y,etc_y,azmoth_active,other_coin_active,contains_month_1_or_2,month,target_negative_y,source_sum,boss_source,ratio,source_sum_prediction,ratio_free_origin_prediction,ratio_positive_origin_prediction,source_zero_y
2024-01-04,199,565,584.9835125448029,722.4917562724015,710.0,705.0,821.0,False,False,False,12.096774193548388,-660.0,343.52473118279556,239.01648745519708,1.4372428230382568,-666.8149317261245,-654.5418955440438,-663.2011843962678,824.0
2024-02-01,193,571,573.2342007434943,719.0,710.0,705.0,822.0,False,False,True,13.0,-653.8357142857144,357.7657992565057,250.76579925650572,1.4266929554079695,-662.4070336400836,-657.0944604049636,-666.6239376993334,824.0
2024-03-14,195,569,585.0843830005122,718.0,710.0,786.0,822.0,False,True,False,14.419354838709678,-658.0,384.91561699948784,238.91561699948784,1.6110944183289324,-654.0036169127543,-661.2261719627633,-658.2895766118983,824.0
2024-04-04,208,556,592.1688888888893,694.9866666666638,710.0,788.1688888888893,823.0,False,True,False,15.1,-652.0707142857144,397.6755555555575,231.83111111111066,1.715367508914547,-650.0541583153946,-656.7261482672791,-646.3555778416653,824.0
2024-04-18,202,562,596.5466666666656,708.3600000000031,710.0,793.2733333333329,822.7266666666671,False,True,False,15.566666666666666,-658.45626984127,375.0933333333313,227.4533333333344,1.6491001817222415,-657.0438120124834,-658.4571369658847,-652.7474425062566,824.0
2024-05-02,206,558,575.0,714.85468928906,710.0,787.0,822.0,False,True,True,16.032258064516128,-653.1383256528417,397.14531071093995,249.0,1.59496108719253,-650.2182798000772,-654.9840793788176,-652.8071306203285,824.0
2024-05-16,209,555,588.6667690732216,716.8333845366108,710.0,792.0,823.0,False,True,False,16.483870967741936,-659.0,375.4998463901676,235.33323092677836,1.5956091067606202,-656.9179880141776,-653.4176128614555,-651.1078640479274,824.0
2024-05-23,222,542,585.713773681515,713.3568868407575,710.0,790.3568868407575,822.6784434203787,False,True,False,16.70967741935484,-655.7136712749618,383.89400921659126,238.28622631848498,1.611062524039858,-654.3198251471091,-646.8499070076132,-643.1062830809188,824.0
2024-05-30,224,540,564.4735279057878,714.4291858678952,710.0,782.331899641578,822.0,False,True,True,16.93548387096774,-648.377112135177,412.76538658473896,259.5264720942122,1.5904558145995167,-645.3835509587035,-645.4154628623496,-643.0101582496752,824.0
2024-06-06,219,545,567.7142857142856,706.6428571428572,710.0,785.7857142857139,818.6428571428572,False,True,False,17.166666666666668,-647.0,417.2142857142861,256.28571428571445,1.627926421404683,-644.0065268579394,-648.7775078489391,-643.9810693012495,824.0
2024-06-13,223,541,569.0,707.856507936509,710.0,790.0,821.0,False,True,False,17.4,-648.0,408.14349206349095,255.0,1.6005627139744742,-646.8141206258551,-646.1256913613106,-643.0643621529002,824.0
2024-06-27,240,524,528.788571428572,710.929523809524,710.0,780.070476190476,821.0,False,True,True,17.866666666666667,-635.0,455.211428571428,295.211428571428,1.5419844373040157,-632.2456440078524,-636.3925966069388,-636.8173424632912,824.0
2024-07-04,234,530,528.6060419866875,709.3939580133125,710.0,786.2422939068128,821.6060419866875,False,True,False,18.096774193548388,-635.2483102918586,450.15166410649965,295.3939580133125,1.5239027471449254,-633.8117432628619,-639.1855981742426,-641.0127386488416,824.0
2024-07-11,238,526,534.905785970302,710.094214029698,710.0,790.0,822.0,False,True,False,18.322580645161292,-638.0,439.0,289.09421402969804,1.5185360989442094,-637.2634084481407,-637.0997029658146,-639.179000021225,824.0
2024-07-18,242,522,531.6704557091662,711.0,710.0,789.0,822.0,False,True,False,18.548387096774192,-636.0,442.32954429083384,292.32954429083384,1.513119535570334,-636.2328472689516,-635.0273979088668,-637.3630538844362,824.0
2024-07-25,259,505,526.0,709.9294418842801,710.0,786.9294418842801,822.0,False,True,False,18.774193548387096,-634.0,451.1411162314398,298.0,1.5138963631927511,-633.5054878538449,-626.5314330430541,-628.3353644830814,824.0
2024-08-01,246,518,508.29523809523516,709.0,710.0,783.3238095238088,822.0,False,True,True,19.0,-625.157142857143,473.38095238095605,315.70476190476484,1.499441913783219,-626.6218095587957,-632.8813057681832,-636.0380576900402,824.0
2024-08-08,248,516,515.3752176139268,705.9530977982591,710.0,785.1876088069635,822.0,False,True,False,19.225806451612904,-631.0,467.4840757808506,308.6247823860732,1.5147327838243816,-628.4470119203523,-632.0432154674081,-634.0998000253662,824.0
2024-08-15,250,514,524.5350742447513,694.3246287762435,710.0,793.5350742447513,822.0,False,True,False,19.451612903225808,-628.0,461.60522273425397,299.4649257552487,1.5414333467269612,-630.266635628215,-631.2915183240129,-631.4670801699641,824.0
2024-08-22,267,497,523.9535074244744,695.0464925755256,710.0,791.8605222734232,822.0,False,True,False,19.677419354838708,-628.0,463.13947772657684,300.0464925755256,1.543559045636898,-629.7917527325533,-622.6394538182642,-622.1816156240014,824.0
2024-08-29,257,507,506.86298003072096,698.0,710.0,782.954326676907,822.0,False,True,True,19.903225806451612,-622.4054531490017,486.182693292372,317.13701996927904,1.5330367086739616,-622.659412288496,-627.6666132100377,-628.2163599260822,824.0
2024-09-05,265,499,505.0,696.9060317460313,710.0,791.0,822.0,False,True,False,20.133333333333333,-623.0,481.0939682539687,319.0,1.5081315619246667,-624.2344754256897,-623.5042843676722,-625.5348086694727,824.0
2024-09-12,272,492,501.52761904761974,693.7638095238099,710.0,790.7638095238099,822.0,False,True,False,20.366666666666667,-619.0,487.9447619047605,322.47238095238026,1.5131365993691586,-622.1140164780259,-620.0258227675644,-621.515880654574,824.0
2024-09-19,291,473,492.0539682539657,689.0,710.0,789.4323809523794,822.0,False,True,False,20.6,-614.5433333333334,503.5136507936549,331.9460317460343,1.5168539540755341,-617.2951310419097,-610.5090599472849,-611.2074368708904,824.0
2024-09-26,289,475,469.7936507936487,690.0,710.0,778.9587301587297,822.0,False,True,True,20.833333333333332,-607.0,535.2476190476216,354.2063492063513,1.5111180820076164,-607.4728271806305,-611.5319702720841,-612.6829214673335,824.0
2024-10-03,273,491,462.0,688.0768049155149,710.0,785.6154633896567,821.0,False,True,False,21.06451612903226,-603.0,539.3077316948284,362.0,1.4898003637978685,-606.2161403454786,-619.4851004289492,-622.5517506815776,824.0
2024-10-10,285,479,469.7959037378395,691.1836149513582,710.0,793.1836149513582,821.0,False,True,False,21.29032258064516,-609.1996927803377,520.836866359444,354.2040962621605,1.4704428092608846,-611.933246080663,-613.6199709523784,-617.6895199277393,824.0
2024-10-17,289,475,492.54521249359993,705.1363031234,722.4993343573998,798.5681515617,822.0,True,True,False,21.516129032258064,-624.7359447004605,579.2509984639003,331.45478750640007,1.74760184585572,-593.8528928537654,-610.6935941152374,-595.5121103865794,824.0
2024-10-24,295,469,504.0,712.0889912954418,720.9321044546987,800.0,822.7722478238604,True,True,False,21.741935483870968,-627.5362519201227,560.2066564259991,320.0,1.7506458013312471,-599.7475012064733,-607.211496518491,-591.6243898703492,824.0
2024-10-31,265,499,496.7363127333053,715.7910618000842,774.6916217337264,780.6268145997473,823.0,True,True,True,21.967741935483872,-626.0,529.1541891331369,327.2636872666947,1.6169046848815738,-609.3588667612618,-623.9813973355568,-618.5482136718911,824.0
2024-11-07,263,501,507.6558730158719,718.0,770.4590476190474,794.7542857142843,823.0,True,True,False,22.2,-631.0,506.1307936507964,316.3441269841281,1.5999373798274765,-616.4850724893363,-624.9644636776104,-620.7550541307318,824.0
2024-11-14,258,506,517.3907936507936,717.0,774.3907936507936,799.0,823.0,True,True,False,22.433333333333334,-634.0,489.21841269841275,306.6092063492064,1.595576396819694,-621.7197958432697,-627.5789721926469,-623.8170458085411,824.0
2024-11-21,292,472,520.0,724.6952380952397,772.07619047619,798.0,823.0,True,True,False,22.666666666666668,-639.0,482.22857142857026,304.0,1.586278195488718,-623.883292836304,-609.6928213966763,-605.5644146013894,824.0
2024-11-28,291,473,503.80190476190603,726.400952380953,766.400952380953,782.400952380953,823.0,True,True,True,22.9,-628.345714285715,517.9952380952351,320.19809523809397,1.6177336648741225,-612.8127873989276,-610.0847466124256,-603.8122480173491,824.0
2024-12-05,310,454,494.0,710.6028673835128,759.9432667690733,793.1701996927802,822.9432667690733,True,True,False,23.129032258064516,-623.5758064516134,539.3403993855604,330.0,1.6343648466229104,-606.2060290356592,-599.7524629611361,-591.7530793979579,824.0
2024-12-12,371,393,485.1856630824397,698.4550947260628,757.9101894521257,794.9101894521257,821.4550947260628,True,True,False,23.35483870967742,-613.6903225806452,562.0837685611833,338.8143369175603,1.6589727981255662,-599.1664971030496,-566.0508836801523,-554.4598687530628,824.0
2024-12-19,434,330,449.67690732205233,683.9338453661027,753.0330773169487,776.0407578084879,818.9338453661027,True,True,False,23.580645161290324,-589.610215053764,638.3815668203057,374.32309267794767,1.705429291720303,-575.5507881425415,-529.1199503971033,-512.2509467640473,824.0
2024-12-26,434,330,392.05376344085806,670.9150025601634,750.4362519201226,724.702508960572,819.0424987199183,True,True,True,23.806451612903224,-563.1225806451623,762.8499743983656,431.94623655914194,1.766076214658526,-537.0253030668314,-525.9987821713694,-504.77769494704177,824.0
2025-01-02,418,346,354.99057859703044,674.0282642089088,744.9905785970304,711.0188428059391,818.9905785970304,True,True,True,24.032258064516128,-560.8145161290321,815.9811571940608,469.00942140296956,1.7397969421449544,-520.5801293100557,-536.5506854024933,-517.733252473758,824.0
2025-01-09,431,333,360.9903737839244,679.4975934459811,743.0048131080379,719.4879672299055,819.0,True,True,False,24.258064516129032,-564.9655913978492,798.0192524321511,463.0096262160756,1.7235478643369164,-526.1397014721908,-529.8962729785073,-511.8232483801237,824.0
2025-01-16,424,340,360.04270353302536,677.0284690220169,739.0284690220169,727.0,818.0142345110085,True,True,False,24.483870967741936,-563.0,798.8861239119324,463.95729646697464,1.7218958080742213,-525.8713872476683,-533.9630059214718,-516.2326608573293,824.0
2025-01-23,434,330,359.42181259600596,676.526062467998,736.526062467998,725.0,819.421812596006,True,True,False,24.70967741935484,-564.0,803.104249871992,464.57818740399404,1.728674035170786,-524.5657921020098,-527.9236695116429,-509.386599938008,824.0
2025-01-30,424,340,348.60624679980094,677.0,732.1136712749627,718.0757808499751,821.0,True,True,True,24.93548387096774,-553.5618279569899,823.2043010752612,475.39375320019906,1.7316262477866244,-518.3444204485892,-533.494389983863,-515.0675889602909,824.0
2025-02-06,425,339,334.0477324263021,680.922108843537,730.077891156463,728.0175736961412,821.0,True,True,False,25.178571428571427,-555.9749149659863,825.9346938775567,489.9522675736979,1.6857452216063493,-517.4993087515531,-535.1469078052156,-519.9726812562047,824.0
2025-02-13,434,330,350.0,677.8136054421758,730.604535147392,741.604535147392,821.0,True,True,False,25.428571428571427,-561.0,798.9773242630403,474.0,1.6856061693313085,-525.8431588977289,-530.1401390025233,-514.6936623749148,824.0
2025-02-20,434,330,341.098639455783,660.699546485261,726.699546485261,738.699546485261,821.0,True,True,False,25.678571428571427,-549.0,831.8027210884342,482.901360544217,1.7225106182161396,-515.6830358584116,-528.2408671571094,-510.1460905225871,824.0
2025-02-27,417,347,322.28503401360473,664.619954648527,721.8551020408142,724.2850340136048,821.0,True,True,True,25.928571428571427,-544.819557823129,865.9548752834493,501.71496598639527,1.7259897232304824,-505.1122546268911,-537.7586629603401,-519.9600476507244,824.0
2025-03-06,414,350,355.2239631336414,671.4079877112138,721.4693292370713,753.039938556069,821.4693292370713,True,True,False,26.161290322580644,-562.1154377880183,797.3894521249332,468.7760368663586,1.7010030151184063,-526.3346373825036,-540.5906500551904,-524.672131724946,824.0
2025-03-13,421,343,362.9575012800817,676.9150025601634,719.0424987199183,761.9575012800817,821.0424987199183,True,True,False,26.387096774193548,-565.0,778.0849974398366,461.0424987199183,1.6876643684696853,-532.3097558510112,-537.2847959474074,-522.0987485521869,824.0
2023-03-30,82,682,726.0,786.4569380440352,710.0,705.0,825.0,False,False,True,2.935483870967742,-733.0,140.54306195596484,100.0,1.4054306195596484,-731.3709071837156,-707.0310931938837,-722.0050089985241,826.0
2023-04-06,82,682,727.9095238095236,783.0,710.0,705.0,825.0,False,False,False,3.1666666666666665,-732.3543650793652,142.09047619047635,98.09047619047635,1.4485654643429284,-730.8955334321397,-709.7980547311889,-721.9900971607727,826.0
2023-04-13,84,680,725.6768253968257,782.0,710.0,705.0,825.0,False,False,False,3.4,-731.047142857143,145.32317460317427,100.32317460317427,1.448550399027905,-729.902431560718,-708.8503719184895,-720.9885733230591,826.0
2023-04-20,91,673,720.0692063492044,780.0,710.0,705.0,824.7673015873011,False,False,False,3.6333333333333333,-727.7399206349207,153.16349206349457,105.93079365079564,1.4458826067932908,-727.4938450028752,-705.3735801995668,-717.4924442387027,826.0
2023-04-27,95,669,713.1961904761904,779.1961904761904,710.0,705.0,824.0,False,False,True,3.8666666666666667,-725.4326984126985,161.6076190476192,112.8038095238096,1.4326432744588165,-724.8997649991492,-702.6906165528251,-715.557151010199,826.0
2023-05-04,96,668,712.0,778.0,710.0,705.0,824.0,False,False,False,4.096774193548387,-725.0,164.0,114.0,1.4385964912280702,-724.1648130495239,-702.5771006450333,-715.0310151276027,826.0
2023-05-11,94,670,712.8275473630312,778.0,710.0,705.0,824.0,False,False,False,4.32258064516129,-725.0,163.17245263696884,113.17245263696884,1.4418036265449552,-724.4190399305988,-703.7104626352875,-716.0112488194923,826.0
2023-05-18,96,668,712.0,778.0,710.0,705.0,824.0,False,False,False,4.548387096774194,-724.8484639016898,164.0,114.0,1.4385964912280702,-724.1648130495239,-702.5771006450333,-715.0310151276027,826.0
2023-05-25,98,666,710.0,775.3922171018937,710.0,705.0,824.0,False,False,False,4.774193548387097,-722.6801843317972,168.60778289810628,116.0,1.453515369811261,-722.7492780273765,-702.5158845741656,-713.9486913157355,826.0
2023-06-01,101,663,705.4022217564449,776.0,710.0,705.0,824.0,False,False,True,5.0,-721.0,172.59777824355513,120.59777824355513,1.4311853896261886,-721.5235305747331,-699.7971892698763,-712.5956383055812,826.0
2023-06-08,110,654,694.4104761904765,769.547301587302,710.0,705.0,824.0,False,False,False,5.233333333333333,-713.6140476190478,190.04222222222154,131.58952380952348,1.4442048023314427,-716.1645060851376,-696.3040639846483,-708.0122617046354,826.0
2023-06-15,133,631,680.3542857142861,755.8285714285715,710.0,705.0,821.0,False,False,False,5.466666666666667,-701.8974603174604,220.81714285714236,145.6457142857139,1.516125235404897,-706.7102893987482,-688.8643384543675,-695.2363576740704,826.0
2023-06-22,146,618,662.9622222222209,749.989206349206,710.2590476190563,705.0,821.0,False,False,False,5.7,-696.1804761904763,244.04857142857304,163.03777777777907,1.496883573580179,-699.573472954794,-681.5917424395058,-688.8551007787813,826.0
2023-06-29,161,603,646.6939682539692,746.0,710.0,705.0,821.0,False,False,True,5.933333333333334,-688.5660317460319,264.30603174603084,179.30603174603084,1.4740498642030853,-693.3502751233799,-673.379212596515,-681.7244908735335,826.0
2023-07-06,172,592,634.4697388632891,739.2046082949337,713.1815668202653,705.0,820.9116231438816,False,False,False,6.161290322580645,-680.0750384024578,283.41402969789567,191.53026113671092,1.4797349933940713,-687.480198146641,-668.278093877296,-675.9402671600222,826.0
2023-07-13,213,551,624.5407066052206,686.8924731182723,733.0619559651956,705.0,819.5765488991299,False,False,False,6.387096774193548,-655.0,346.9902713773772,201.45929339477937,1.722384038632636,-667.9492439624066,-653.6303675679198,-643.8942468207488,826.0
2023-07-20,214,550,615.7411162314387,680.1294418842807,710.0,705.0,820.0,False,False,False,6.612903225806452,-654.0,362.1294418842806,210.2588837685613,1.7223026936778,-663.2984115484945,-653.0658166292582,-643.3025579772644,826.0
2023-07-27,213,551,607.4471070148492,686.5528929851508,710.0,705.0,820.0,False,False,True,6.838709677419355,-654.0,364.0,218.55289298515083,1.665500717140959,-662.7237663053667,-652.4165616285671,-646.4899728047843,826.0
2023-08-03,215,549,600.9589349718377,687.9178699436754,710.0,705.0,820.0,False,False,False,7.064516129032258,-652.401920122888,369.12319508448684,225.04106502816228,1.6402481699875253,-661.1498939620396,-650.8057069680806,-646.5082396365278,826.0
2023-08-10,220,544,599.0,682.0,710.0,705.0,820.5292370711727,False,False,False,7.290322580645161,-650.0,376.4707629288273,227.0,1.6584615106996796,-658.8926826651398,-648.4726837054168,-642.7978729035797,826.0
2023-08-17,211,553,603.0174091141832,689.0174091141832,710.0,705.0,821.0,False,False,False,7.516129032258064,-654.0,364.9651817716335,222.98259088581676,1.6367429417775585,-662.4272574136289,-652.8726250167518,-648.9339064237306,826.0
2023-08-24,211,553,602.4944188428059,691.5055811571941,710.0,705.0,821.0,False,False,False,7.741935483870968,-654.0,363.0,223.50558115719411,1.6241205169042192,-663.0309715390874,-652.5950316130477,-649.5011715862628,826.0
2023-08-31,209,555,599.0062467997949,693.0,710.0,705.0,821.0,False,False,True,7.967741935483871,-654.0,364.9937532002051,226.9937532002051,1.6079462454558653,-662.4184801212368,-653.2902170791041,-651.3397959784531,826.0
2023-09-07,200,564,603.5530158730161,700.7650793650804,710.0,705.0,822.0,False,False,False,8.2,-659.1171428571427,351.6819047619035,222.44698412698392,1.5809695336716536,-666.507949631981,-657.3289840544066,-657.4523831923833,826.0
2023-09-14,197,567,606.1241269841267,705.0,710.0,705.0,822.8758730158733,False,False,False,8.433333333333334,-661.0,344.0,219.87587301587325,1.564519086526451,-668.8678709797824,-658.4418355023711,-659.7516923903435,826.0
2023-09-21,199,565,600.2190476190457,708.3904761904772,710.0,705.0,822.0,False,False,False,8.666666666666666,-659.8269841269843,347.3904761904771,225.78095238095432,1.5386172860336518,-667.8262989492621,-656.7481214378341,-659.7265857096966,826.0
2023-09-28,208,556,589.5326984126986,705.7336507936507,710.0,705.0,822.0,False,False,True,8.9,-655.0,360.7336507936508,236.46730158730145,1.5255117657798931,-663.7272058767169,-651.9219429490798,-655.5148637628281,826.0
2023-10-05,192,572,601.7403993855596,714.9503328212996,710.0,705.0,822.0,False,False,False,9.129032258064516,-662.8322580645158,339.30926779314075,224.2596006144404,1.5130200306407402,-670.3088884637123,-659.5457877115219,-664.4321276506632,826.0
2023-10-12,191,573,607.5564772145414,712.7217613927294,710.0,705.0,822.2782386072706,False,False,False,9.35483870967742,-664.8763440860214,335.44352278545864,218.44352278545864,1.535607549759715,-671.4964655623021,-660.6845831971862,-664.0962425960495,826.0
2023-10-19,191,573,608.2335893497182,712.0,710.0,705.0,822.0,False,False,False,9.580645161290322,-664.0,335.76641065028184,217.76641065028184,1.5418650178768847,-671.3972727203235,-660.8630943369045,-663.8582895322262,826.0
2023-10-26,194,570,602.7454173067076,712.0,710.0,705.0,823.0,False,False,True,9.806451612903226,-662.2129032258064,340.2545826932924,223.25458269329238,1.5240653902309134,-670.0184827788714,-658.8612068537785,-662.9545466258054,826.0
2024-01-04,199,565,584.9835125448029,722.4917562724015,710.0,705.0,821.0,False,False,False,12.096774193548388,-660.0,349.52473118279556,241.01648745519708,1.4502108750869969,-667.1706446455272,-654.457206362039,-663.3329179599548,826.0
2024-02-01,193,571,573.2342007434943,719.0,710.0,705.0,822.0,False,False,True,13.0,-653.8357142857144,363.7657992565057,252.76579925650572,1.4391416889725561,-662.7957139995094,-656.9920673238378,-666.7695310196281,826.0
2024-03-14,195,569,585.0843830005122,718.0,710.0,786.0,822.0,False,True,False,14.419354838709678,-658.0,392.91561699948784,240.91561699948784,1.6309263047912876,-653.8407374268583,-661.2719870397491,-658.2163035456306,826.0
2024-04-04,208,556,592.1688888888893,694.9866666666638,710.0,788.1688888888893,823.0,False,True,False,15.1,-652.0707142857144,405.6755555555575,233.83111111111066,1.7349083859195737,-649.9208175204781,-656.7322908815777,-646.3215230614122,826.0
2024-04-18,202,562,596.5466666666656,708.3600000000031,710.0,793.2733333333329,822.7266666666671,False,True,False,15.566666666666666,-658.45626984127,383.0933333333313,229.4533333333344,1.669591492823506,-656.8581943761917,-658.5053444716438,-652.6522644509894,826.0
2024-05-02,206,558,575.0,714.85468928906,710.0,787.0,822.0,False,True,True,16.032258064516128,-653.1383256528417,405.14531071093995,251.0,1.6141247438682866,-650.083711511898,-655.012527247926,-652.740410470225,826.0
2024-05-16,209,555,588.6667690732216,716.8333845366108,710.0,792.0,823.0,False,True,False,16.483870967741936,-659.0,383.4998463901676,237.33323092677836,1.6158708365137637,-656.7333114375558,-653.4696745417017,-650.9891355199921,826.0
2024-05-23,222,542,585.713773681515,713.3568868407575,710.0,790.3568868407575,822.6784434203787,False,True,False,16.70967741935484,-655.7136712749618,391.89400921659126,240.28622631848498,1.630946622371768,-654.154580684574,-646.8825724894747,-642.9923903951653,826.0
2024-05-30,224,540,564.4735279057878,714.4291858678952,710.0,782.331899641578,822.0,False,True,True,16.93548387096774,-648.377112135177,420.76538658473896,261.5264720942122,1.6088825854430622,-645.2851424523511,-645.425146150467,-642.9554917769967,826.0
2024-06-06,219,545,567.7142857142856,706.6428571428572,710.0,785.7857142857139,818.6428571428572,False,True,False,17.166666666666668,-647.0,425.2142857142861,258.28571428571445,1.6462942477876112,-643.9184173554584,-648.7788615632619,-643.9516633191749,826.0
2024-06-13,223,541,569.0,707.856507936509,710.0,790.0,821.0,False,True,False,17.4,-648.0,416.14349206349095,257.0,1.6192353776789532,-646.7050126389839,-646.1379801667692,-643.00347016526,826.0
2024-06-27,240,524,528.788571428572,710.929523809524,710.0,780.070476190476,821.0,False,True,True,17.866666666666667,-635.0,463.211428571428,297.211428571428,1.5585249557794367,-632.245496203308,-636.3828714518971,-636.8244051615767,826.0
2024-07-04,234,530,528.6060419866875,709.3939580133125,710.0,786.2422939068128,821.6060419866875,False,True,False,18.096774193548388,-635.2483102918586,458.15166410649965,297.3939580133125,1.5405547145849918,-633.7998823283285,-639.1785065399904,-641.0075868914756,826.0
2024-07-11,238,526,534.905785970302,710.094214029698,710.0,790.0,822.0,False,True,False,18.322580645161292,-638.0,447.0,291.09421402969804,1.5355853138131976,-637.2257319065415,-637.0993707211103,-639.1470191589631,826.0
2024-07-18,242,522,531.6704557091662,711.0,710.0,789.0,822.0,False,True,False,18.548387096774192,-636.0,450.32954429083384,294.32954429083384,1.5300181481130986,-636.2028784744921,-635.0261355161293,-637.3334650847185,826.0
2024-07-25,259,505,526.0,709.9294418842801,710.0,786.9294418842801,822.0,False,True,False,18.774193548387096,-634.0,459.1411162314398,300.0,1.5304703874381327,-633.4959174570307,-626.5293226348211,-628.3138613559141,826.0
2024-08-01,246,518,508.29523809523516,709.0,710.0,783.3238095238088,822.0,False,True,True,19.0,-625.157142857143,481.38095238095605,317.70476190476484,1.5151833088521813,-626.6637233948065,-632.8696361757613,-636.063941025845,826.0
2024-08-08,248,516,515.3752176139268,705.9530977982591,710.0,785.1876088069635,822.0,False,True,False,19.225806451612904,-631.0,475.4840757808506,310.6247823860732,1.5307345155412457,-628.4752747489647,-632.0333466550776,-634.1185400146198,826.0
2024-08-15,250,514,524.5350742447513,694.3246287762435,710.0,793.5350742447513,822.0,False,True,False,19.451612903225808,-628.0,469.60522273425397,301.4649257552487,1.5577441440584496,-630.2812891731545,-631.2826931337612,-631.4821950547306,826.0
2024-08-22,267,497,523.9535074244744,695.0464925755256,710.0,791.8605222734232,822.0,False,True,False,19.677419354838708,-628.0,471.13947772657684,302.0464925755256,1.5598243624986647,-629.8099580096507,-622.6366836714146,-622.1937179717174,826.0
2024-08-29,257,507,506.86298003072096,698.0,710.0,782.954326676907,822.0,False,True,True,19.903225806451612,-622.4054531490017,494.182693292372,319.13701996927904,1.5484969225442518,-622.7309615860821,-627.6550465920068,-628.2752364080277,826.0
2024-09-05,265,499,505.0,696.9060317460313,710.0,791.0,822.0,False,True,False,20.133333333333333,-623.0,489.0939682539687,321.0,1.5236572219749802,-624.2942445508456,-623.4989446519195,-625.5727334159182,826.0
2024-09-12,272,492,501.52761904761974,693.7638095238099,710.0,790.7638095238099,822.0,False,True,False,20.366666666666667,-619.0,495.9447619047605,324.47238095238026,1.5284652593514443,-622.1896448861812,-620.023530164158,-621.5681616377237,826.0
2024-09-19,291,473,492.0539682539657,689.0,710.0,789.4323809523794,822.0,False,True,False,20.6,-614.5433333333334,511.5136507936549,333.9460317460343,1.5317254950424464,-617.4068007362955,-610.5200150458049,-611.2920465984963,826.0
2024-09-26,289,475,469.7936507936487,690.0,710.0,778.9587301587297,822.0,False,True,True,20.833333333333332,-607.0,543.2476190476216,356.2063492063513,1.5250924646851725,-607.6579596019476,-611.5442859143742,-612.828035642854,826.0
2024-10-03,273,491,462.0,688.0768049155149,710.0,785.6154633896567,821.0,False,True,False,21.06451612903226,-603.0,547.3077316948284,364.0,1.5035926694912867,-606.4106717472298,-619.4809858825499,-622.6906759420976,826.0
2024-10-10,285,479,469.7959037378395,691.1836149513582,710.0,793.1836149513582,821.0,False,True,False,21.29032258064516,-609.1996927803377,528.836866359444,356.2040962621605,1.4846456621605737,-612.0850182496117,-613.6263343500746,-617.7893618038846,826.0
2024-10-17,289,475,492.54521249359993,705.1363031234,722.4993343573998,798.5681515617,822.0,True,True,False,21.516129032258064,-624.7359447004605,589.2509984639003,333.45478750640007,1.767109127058464,-593.5254806764237,-610.6980003556829,-595.4256591618587,826.0
2024-10-24,295,469,504.0,712.0889912954418,720.9321044546987,800.0,822.7722478238604,True,True,False,21.741935483870968,-627.5362519201227,570.2066564259991,322.0,1.770828125546581,-599.3760022232358,-607.2129617629367,-591.4851855227312,826.0
2024-10-31,265,499,496.7363127333053,715.7910618000842,774.6916217337264,780.6268145997473,823.0,True,True,True,21.967741935483872,-626.0,539.1541891331369,329.2636872666947,1.6374541438468329,-608.9154826955465,-623.9934978922442,-618.3342381060994,826.0
2024-11-07,263,501,507.6558730158719,718.0,770.4590476190474,794.7542857142843,823.0,True,True,False,22.2,-631.0,516.1307936507965,318.3441269841281,1.6212983055174428,-615.988390285745,-624.9829035407893,-620.4828600709039,826.0
2024-11-14,258,506,517.3907936507936,717.0,774.3907936507936,799.0,823.0,True,True,False,22.433333333333334,-634.0,499.21841269841275,308.6092063492064,1.6176394042293176,-621.1839622289971,-627.6076770131712,-623.5091622737476,826.0
2024-11-21,292,472,520.0,724.6952380952397,772.07619047619,798.0,823.0,True,True,False,22.666666666666668,-639.0,492.22857142857026,306.0,1.608590102707746,-623.3312780499703,-609.6753425324686,-605.1558089299538,826.0
2024-11-28,291,473,503.80190476190603,726.400952380953,766.400952380953,782.400952380953,823.0,True,True,True,22.9,-628.345714285715,527.9952380952351,322.19809523809397,1.63872861416224,-612.343570857224,-610.0759126968753,-603.523930822625,826.0
2024-12-05,310,454,494.0,710.6028673835128,759.9432667690733,793.1701996927802,822.9432667690733,True,True,False,23.129032258064516,-623.5758064516134,549.3403993855604,332.0,1.654639757185423,-605.7862255942217,-599.7364954006495,-591.5006436118372,826.0
2024-12-12,371,393,485.1856630824397,698.4550947260628,757.9101894521257,794.9101894521257,821.4550947260628,True,True,False,23.35483870967742,-613.6903225806452,572.0837685611833,340.8143369175603,1.6785789404732843,-598.7993435510264,-566.0283526016542,-554.2080734007831,826.0
2024-12-19,434,330,449.67690732205233,683.9338453661027,753.0330773169487,776.0407578084879,818.9338453661027,True,True,False,23.580645161290324,-589.610215053764,648.3815668203057,376.32309267794767,1.7229385584774146,-575.3602606044514,-529.2141291463591,-512.2367828754257,826.0
2024-12-26,434,330,392.05376344085806,670.9150025601634,750.4362519201226,724.702508960572,819.0424987199183,True,True,True,23.806451612903224,-563.1225806451623,772.8499743983656,433.94623655914194,1.7809809356257313,-537.1229143635794,-526.2609331009385,-505.15374037149866,826.0
2025-01-02,418,346,354.99057859703044,674.0282642089088,744.9905785970304,711.0188428059391,818.9905785970304,True,True,True,24.032258064516128,-560.8145161290321,825.9811571940608,471.00942140296956,1.753640414949146,-520.800736934966,-536.8209102307502,-518.1899143733987,826.0
