date,x_pixel,B_existing_weekly,B_digitized_raw,B_digitized_constrained,tier1_raw,tier1,tier2_raw,tier2,tier3_raw,tier3,tier4_raw,tier4,tier5_raw,tier5,tier6_raw,tier6,tier7_raw,tier7,low_px,high_px,total_px,low_share
2025-01-09,270.7307692307692,242.82883415294725,244.4115454479669,244.4115454479669,108.9545443563226,108.9545443563226,120.7334140164656,120.7334140164656,11.778869660142984,11.778869660142984,2.944717415035746,2.944717415035746,0.0,0.0,0.0,0.0,0.0,0.0,108.9545443563226,135.45700109164432,244.41154544796692,0.4457831325301205
2025-01-16,277.19230769230774,244.1531980775061,250.3009802780384,250.3009802780384,106.00982694128686,106.00982694128686,126.62284884653708,126.62284884653708,11.778869660142984,11.778869660142984,5.889434830071492,5.889434830071492,0.0,0.0,0.0,0.0,0.0,0.0,106.00982694128686,144.29115333675153,250.3009802780384,0.42352941176470593
2025-01-23,283.6538461538462,245.8020834443298,247.35626286300263,247.35626286300263,100.12039211121537,100.12039211121537,129.56756626157284,129.56756626157284,11.778869660142984,11.778869660142984,5.889434830071492,5.889434830071492,0.0,0.0,0.0,0.0,0.0,0.0,100.12039211121537,147.2358707517873,247.35626286300266,0.40476190476190477
2025-01-30,290.11538461538464,245.80126262977092,253.24569769307416,253.24569769307416,100.12039211121537,100.12039211121537,132.51228367660858,132.51228367660858,14.723587075178733,14.723587075178733,5.889434830071492,5.889434830071492,0.0,0.0,0.0,0.0,0.0,0.0,100.12039211121537,153.12530558185878,253.24569769307413,0.39534883720930236
2025-02-06,296.5769230769231,248.43482616429267,253.24569769307416,253.24569769307416,97.1756746961796,97.1756746961796,135.45700109164432,135.45700109164432,14.723587075178733,14.723587075178733,5.889434830071492,5.889434830071492,0.0,0.0,0.0,0.0,0.0,0.0,97.1756746961796,156.07002299689452,253.24569769307413,0.3837209302325581
2025-02-13,303.03846153846155,249.11552293269412,253.24569769307416,253.24569769307416,97.1756746961796,97.1756746961796,138.40171850668006,138.40171850668006,11.778869660142984,11.778869660142984,5.889434830071492,5.889434830071492,0.0,0.0,0.0,0.0,0.0,0.0,97.1756746961796,156.07002299689452,253.24569769307413,0.3837209302325581
2025-02-20,309.5,255.05604646016988,262.0798499381814,262.0798499381814,100.12039211121537,100.12039211121537,141.3464359217158,141.3464359217158,14.723587075178733,14.723587075178733,5.889434830071492,5.889434830071492,0.0,0.0,0.0,0.0,0.0,0.0,100.12039211121537,161.959457826966,262.0798499381814,0.3820224719101124
2025-02-27,315.96153846153845,246.27099775673523,253.24569769307416,253.24569769307416,97.1756746961796,97.1756746961796,135.45700109164432,135.45700109164432,14.723587075178733,14.723587075178733,5.889434830071492,5.889434830071492,0.0,0.0,0.0,0.0,0.0,0.0,97.1756746961796,156.07002299689452,253.24569769307413,0.3837209302325581
2025-03-06,322.4230769230769,243.5666212112751,247.35626286300263,247.35626286300263,91.28623986610812,91.28623986610812,135.45700109164432,135.45700109164432,14.723587075178733,14.723587075178733,5.889434830071492,5.889434830071492,0.0,0.0,0.0,0.0,0.0,0.0,91.28623986610812,156.07002299689452,247.35626286300266,0.369047619047619
2025-03-13,328.88461538461536,244.84122653657684,247.35626286300263,247.35626286300263,88.34152245107238,88.34152245107238,138.40171850668006,138.40171850668006,14.723587075178733,14.723587075178733,5.889434830071492,5.889434830071492,0.0,0.0,0.0,0.0,0.0,0.0,88.34152245107238,159.01474041193026,247.35626286300266,0.35714285714285715
2025-03-20,335.3461538461538,250.3009802780384,250.3009802780384,250.3009802780384,88.34152245107238,88.34152245107238,141.3464359217158,141.3464359217158,14.723587075178733,14.723587075178733,5.889434830071492,5.889434830071492,0.0,0.0,0.0,0.0,0.0,0.0,88.34152245107238,161.959457826966,250.30098027803837,0.3529411764705883
2025-03-27,341.8076923076923,251.10000251177624,250.3009802780384,250.3009802780384,85.39680503603664,85.39680503603664,144.29115333675156,144.29115333675156,14.723587075178733,14.723587075178733,5.889434830071492,5.889434830071492,0.0,0.0,0.0,0.0,0.0,0.0,85.39680503603664,164.90417524200177,250.30098027803842,0.3411764705882353
2025-04-03,348.2692307692308,250.26970061178383,247.35626286300263,247.35626286300263,82.45208762100089,82.45208762100089,144.29115333675156,144.29115333675156,14.723587075178733,14.723587075178733,5.889434830071492,5.889434830071492,0.0,0.0,0.0,0.0,0.0,0.0,82.45208762100089,164.90417524200177,247.35626286300266,0.3333333333333333
2025-04-10,354.7307692307692,241.49495441144649,247.35626286300263,247.35626286300263,79.50737020596515,79.50737020596515,144.29115333675156,144.29115333675156,17.668304490214474,17.668304490214474,5.889434830071492,5.889434830071492,0.0,0.0,0.0,0.0,0.0,0.0,79.50737020596515,167.8488926570375,247.35626286300266,0.32142857142857145
2025-04-17,361.1923076923077,216.7517690443044,217.9090887126452,217.9090887126452,61.83906571575066,61.83906571575066,120.7334140164656,120.7334140164656,20.61302190525022,20.61302190525022,14.723587075178733,14.723587075178733,0.0,0.0,0.0,0.0,0.0,0.0,61.83906571575066,156.07002299689455,217.9090887126452,0.28378378378378377
2025-04-24,367.6538461538462,196.0743162088253,194.35134939235925,194.35134939235925,55.94963088567918,55.94963088567918,100.12039211121537,100.12039211121537,23.557739320285968,23.557739320285968,14.723587075178733,14.723587075178733,0.0,0.0,0.0,0.0,0.0,0.0,55.94963088567918,138.40171850668006,194.35134939235923,0.2878787878787879
2025-05-01,374.11538461538464,215.6817478297079,197.296066807395,197.296066807395,55.94963088567918,55.94963088567918,103.0651095262511,103.0651095262511,23.557739320285968,23.557739320285968,14.723587075178733,14.723587075178733,0.0,0.0,0.0,0.0,0.0,0.0,55.94963088567918,141.3464359217158,197.29606680739496,0.28358208955223885
2025-05-08,380.5769230769231,196.0743162088253,191.40663197732349,191.40663197732349,53.00491347064343,53.00491347064343,100.12039211121537,100.12039211121537,23.557739320285968,23.557739320285968,14.723587075178733,14.723587075178733,0.0,0.0,0.0,0.0,0.0,0.0,53.00491347064343,138.40171850668006,191.40663197732349,0.27692307692307694
2025-05-15,387.0384615384616,191.1724583036047,191.40663197732349,191.40663197732349,50.06019605560768,50.06019605560768,100.12039211121537,100.12039211121537,26.502456735321715,26.502456735321715,14.723587075178733,14.723587075178733,0.0,0.0,0.0,0.0,0.0,0.0,50.06019605560768,141.34643592171582,191.4066319773235,0.2615384615384615
2025-05-22,393.5,192.1874879062109,191.40663197732349,191.40663197732349,50.06019605560768,50.06019605560768,100.12039211121537,100.12039211121537,23.557739320285968,23.557739320285968,17.668304490214474,17.668304490214474,0.0,0.0,0.0,0.0,0.0,0.0,50.06019605560768,141.3464359217158,191.40663197732349,0.26153846153846155
2025-05-29,399.96153846153845,213.2308188770976,194.35134939235925,194.35134939235925,50.06019605560768,50.06019605560768,103.0651095262511,103.0651095262511,23.557739320285968,23.557739320285968,17.668304490214474,17.668304490214474,0.0,0.0,0.0,0.0,0.0,0.0,50.06019605560768,144.29115333675153,194.35134939235923,0.2575757575757576
2025-06-05,406.4230769230769,220.5836057349285,206.1302190525022,206.1302190525022,55.94963088567918,55.94963088567918,108.9545443563226,108.9545443563226,26.502456735321715,26.502456735321715,14.723587075178733,14.723587075178733,0.0,0.0,0.0,0.0,0.0,0.0,55.94963088567918,150.18058816682304,206.1302190525022,0.27142857142857146
2025-06-12,412.8846153846154,223.0345346875389,223.7985235427167,223.7985235427167,61.83906571575066,61.83906571575066,111.89926177135835,111.89926177135835,26.502456735321715,26.502456735321715,17.668304490214474,17.668304490214474,0.0,0.0,5.889434830071492,5.889434830071492,0.0,0.0,61.83906571575066,161.95945782696603,223.79852354271668,0.2763157894736842
2025-06-19,419.34615384615387,273.447846734183,273.8587195983244,273.8587195983244,111.89926177135835,111.89926177135835,117.78869660142983,117.78869660142983,26.502456735321715,26.502456735321715,17.668304490214474,17.668304490214474,0.0,0.0,0.0,0.0,0.0,0.0,111.89926177135835,161.95945782696603,273.8587195983244,0.4086021505376344
2025-06-26,425.8076923076923,328.903013204804,326.86363306896783,326.86363306896783,123.67813143150131,123.67813143150131,153.12530558185878,153.12530558185878,26.502456735321715,26.502456735321715,20.61302190525022,20.61302190525022,0.0,0.0,2.944717415035746,2.944717415035746,0.0,0.0,123.67813143150131,203.18550163746644,326.8636330689678,0.37837837837837834
2025-07-03,432.2692307692308,348.031911270665,341.58722014414656,341.58722014414656,117.78869660142983,117.78869660142983,176.68304490214476,176.68304490214476,29.447174150357466,29.447174150357466,17.668304490214474,17.668304490214474,0.0,0.0,0.0,0.0,0.0,0.0,117.78869660142983,223.79852354271668,341.5872201441465,0.3448275862068966
2025-07-10,438.7307692307692,355.384698128496,362.2002420493968,362.2002420493968,111.89926177135835,111.89926177135835,197.296066807395,197.296066807395,29.447174150357466,29.447174150357466,20.61302190525022,20.61302190525022,0.0,0.0,2.944717415035746,2.944717415035746,0.0,0.0,111.89926177135835,250.3009802780384,362.20024204939676,0.3089430894308943
2025-07-17,445.1923076923077,385.4637475502557,385.75798136968274,385.75798136968274,106.00982694128686,106.00982694128686,220.8538061276809,220.8538061276809,32.39189156539321,32.39189156539321,20.61302190525022,20.61302190525022,0.0,0.0,5.889434830071492,5.889434830071492,0.0,0.0,106.00982694128686,279.7481544283958,385.7579813696827,0.2748091603053436
2025-07-24,451.6538461538462,389.6977034650404,391.6474161997542,391.6474161997542,97.1756746961796,97.1756746961796,229.6879583727882,229.6879583727882,38.281326395464696,38.281326395464696,17.668304490214474,17.668304490214474,2.944717415035746,2.944717415035746,5.889434830071492,5.889434830071492,0.0,0.0,97.1756746961796,294.4717415035746,391.6474161997542,0.24812030075187966
2025-07-31,458.11538461538464,416.6579219437539,397.5368510298257,397.5368510298257,91.28623986610812,91.28623986610812,238.52211061789544,238.52211061789544,38.281326395464696,38.281326395464696,20.61302190525022,20.61302190525022,0.0,0.0,8.834152245107237,8.834152245107237,0.0,0.0,91.28623986610812,306.25061116371756,397.5368510298257,0.22962962962962963
2025-08-07,464.5769230769231,394.599561370261,400.4815684448615,400.4815684448615,85.39680503603664,85.39680503603664,241.4668280329312,241.4668280329312,44.17076122553619,44.17076122553619,17.668304490214474,17.668304490214474,2.944717415035746,2.944717415035746,8.834152245107237,8.834152245107237,0.0,0.0,85.39680503603664,315.0847634088249,400.4815684448616,0.213235294117647
2025-08-14,471.0384615384616,394.599561370261,406.37100327493295,406.37100327493295,82.45208762100089,82.45208762100089,244.4115454479669,244.4115454479669,44.17076122553619,44.17076122553619,23.557739320285968,23.557739320285968,0.0,0.0,11.778869660142984,11.778869660142984,0.0,0.0,82.45208762100089,323.918915653932,406.3710032749329,0.2028985507246377
2025-08-21,477.5,408.1150949863497,424.0393077651474,420.1001632798843,76.56265279092939,77.1719046699023,244.4115454479669,243.9110456302308,58.89434830071493,58.48135787042668,29.447174150357466,27.54539315799444,0.0,5.441492955628173,14.723587075178733,7.548968995701999,0.0,0.0,76.56265279092939,347.476654974218,424.0393077651474,0.18055555555555555
2025-08-28,483.96153846153845,434.6126069813482,424.0393077651474,424.0393077651474,73.61793537589365,73.61793537589365,241.4668280329312,241.4668280329312,61.83906571575066,61.83906571575066,32.39189156539321,32.39189156539321,0.0,0.0,14.723587075178733,14.723587075178733,0.0,0.0,73.61793537589365,350.4213723892538,424.03930776514744,0.1736111111111111
2025-09-04,490.4230769230769,428.9125667068054,421.0945903501117,421.0945903501117,70.6732179608579,70.6732179608579,235.5773932028597,235.5773932028597,67.72850054582216,67.72850054582216,32.39189156539321,32.39189156539321,2.944717415035746,2.944717415035746,11.778869660142984,11.778869660142984,0.0,0.0,70.6732179608579,350.4213723892538,421.09459035011173,0.16783216783216778
2025-09-11,496.8846153846154,411.7560640385333,418.149872935076,418.149872935076,67.72850054582216,67.72850054582216,232.63267578782396,232.63267578782396,67.72850054582216,67.72850054582216,32.39189156539321,32.39189156539321,5.889434830071492,5.889434830071492,11.778869660142984,11.778869660142984,0.0,0.0,67.72850054582216,350.42137238925375,418.1498729350759,0.1619718309859155
2025-09-18,503.34615384615387,409.3051350859229,421.0945903501117,421.0945903501117,64.78378313078642,64.78378313078642,226.74324095775245,226.74324095775245,73.61793537589365,73.61793537589365,38.281326395464696,38.281326395464696,5.889434830071492,5.889434830071492,11.778869660142984,11.778869660142984,0.0,0.0,64.78378313078642,356.3108072193252,421.0945903501116,0.15384615384615388
2025-09-25,509.8076923076923,392.1486324176507,394.59213361479,394.59213361479,58.89434830071493,58.89434830071493,212.0196538825737,212.0196538825737,70.6732179608579,70.6732179608579,35.33660898042895,35.33660898042895,5.889434830071492,5.889434830071492,11.778869660142984,11.778869660142984,0.0,0.0,58.89434830071493,335.69778531407496,394.5921336147899,0.14925373134328365
2025-10-02,516.2692307692307,396.6814436448525,388.7026987847185,388.7026987847185,55.94963088567918,55.94963088567918,206.1302190525022,206.1302190525022,70.6732179608579,70.6732179608579,35.33660898042895,35.33660898042895,5.889434830071492,5.889434830071492,14.723587075178733,14.723587075178733,0.0,0.0,55.94963088567918,332.75306789903925,388.70269878471845,0.14393939393939395
2025-10-09,522.7307692307693,377.6407343498996,385.75798136968274,385.75798136968274,55.94963088567918,55.94963088567918,200.24078422243076,200.24078422243076,73.61793537589365,73.61793537589365,38.281326395464696,38.281326395464696,5.889434830071492,5.889434830071492,11.778869660142984,11.778869660142984,0.0,0.0,55.94963088567918,329.80835048400354,385.75798136968274,0.1450381679389313
2025-10-16,529.1923076923076,367.473930986087,376.9238291245755,376.9238291245755,53.00491347064343,53.00491347064343,191.40663197732349,191.40663197732349,73.61793537589365,73.61793537589365,38.281326395464696,38.281326395464696,5.889434830071492,5.889434830071492,14.723587075178733,14.723587075178733,0.0,0.0,53.00491347064343,323.91891565393206,376.9238291245755,0.140625
2025-10-23,535.6538461538462,317.34515491588195,320.9741982388963,320.9741982388963,44.17076122553619,44.17076122553619,138.40171850668006,138.40171850668006,64.78378313078642,64.78378313078642,47.115478640571936,47.115478640571936,8.834152245107237,8.834152245107237,17.668304490214474,17.668304490214474,0.0,0.0,44.17076122553619,276.80343701336017,320.97419823889635,0.13761467889908255
2025-10-30,542.1153846153846,320.5186064650408,300.3611763336461,300.3611763336461,41.22604381050044,41.22604381050044,120.7334140164656,120.7334140164656,64.78378313078642,64.78378313078642,47.115478640571936,47.115478640571936,8.834152245107237,8.834152245107237,17.668304490214474,17.668304490214474,0.0,0.0,41.22604381050044,259.1351325231457,300.3611763336462,0.13725490196078427
2025-11-06,548.5769230769231,298.304445620929,297.4164589186104,297.4164589186104,41.22604381050044,41.22604381050044,114.8439791863941,114.8439791863941,64.78378313078642,64.78378313078642,50.06019605560768,50.06019605560768,8.834152245107237,8.834152245107237,17.668304490214474,17.668304490214474,0.0,0.0,41.22604381050044,256.1904151081099,297.4164589186104,0.1386138613861386
2025-11-13,555.0384615384615,291.9575425226114,300.3611763336461,300.3611763336461,38.281326395464696,38.281326395464696,117.78869660142983,117.78869660142983,64.78378313078642,64.78378313078642,47.115478640571936,47.115478640571936,11.778869660142984,11.778869660142984,20.61302190525022,20.61302190525022,0.0,0.0,38.281326395464696,262.07984993818144,300.36117633364614,0.12745098039215683
2025-11-20,561.5,276.0902847768173,282.6928718434316,282.6928718434316,35.33660898042895,35.33660898042895,106.00982694128686,106.00982694128686,58.89434830071493,58.89434830071493,53.00491347064343,53.00491347064343,8.834152245107237,8.834152245107237,20.61302190525022,20.61302190525022,0.0,0.0,35.33660898042895,247.3562628630027,282.69287184343165,0.12499999999999997
2025-11-27,567.9615384615385,269.7433816784997,273.8587195983244,273.8587195983244,35.33660898042895,35.33660898042895,100.12039211121537,100.12039211121537,58.89434830071493,58.89434830071493,47.115478640571936,47.115478640571936,11.778869660142984,11.778869660142984,20.61302190525022,20.61302190525022,0.0,0.0,35.33660898042895,238.52211061789546,273.8587195983244,0.1290322580645161
2025-12-04,574.4230769230769,278.7402323831792,270.91400218328863,270.91400218328863,35.33660898042895,35.33660898042895,97.1756746961796,97.1756746961796,58.89434830071493,58.89434830071493,50.06019605560768,50.06019605560768,11.778869660142984,11.778869660142984,17.668304490214474,17.668304490214474,0.0,0.0,35.33660898042895,235.57739320285967,270.91400218328863,0.13043478260869565
2025-12-11,580.8846153846155,276.0902847768173,279.7481544283959,279.7481544283959,35.33660898042895,35.33660898042895,103.0651095262511,103.0651095262511,61.83906571575066,61.83906571575066,50.06019605560768,50.06019605560768,11.778869660142984,11.778869660142984,17.668304490214474,17.668304490214474,0.0,0.0,35.33660898042895,244.41154544796692,279.7481544283959,0.1263157894736842
2025-12-18,587.3461538461538,291.9575425226114,297.4164589186104,297.4164589186104,50.06019605560768,50.06019605560768,103.0651095262511,103.0651095262511,58.89434830071493,58.89434830071493,53.00491347064343,53.00491347064343,11.778869660142984,11.778869660142984,20.61302190525022,20.61302190525022,0.0,0.0,50.06019605560768,247.35626286300266,297.4164589186103,0.16831683168316833
2025-12-25,593.8076923076924,320.7731082978996,318.0294808238606,318.0294808238606,53.00491347064343,53.00491347064343,114.8439791863941,114.8439791863941,61.83906571575066,61.83906571575066,53.00491347064343,53.00491347064343,11.778869660142984,11.778869660142984,23.557739320285968,23.557739320285968,0.0,0.0,53.00491347064343,265.02456735321715,318.0294808238606,0.16666666666666666
2026-01-01,600.2692307692307,345.3622387666692,323.91891565393206,323.91891565393206,53.00491347064343,53.00491347064343,117.78869660142983,117.78869660142983,64.78378313078642,64.78378313078642,53.00491347064343,53.00491347064343,11.778869660142984,11.778869660142984,23.557739320285968,23.557739320285968,0.0,0.0,53.00491347064343,270.91400218328863,323.91891565393206,0.16363636363636364
2026-01-08,606.7307692307693,328.2079715795017,326.86363306896783,326.86363306896783,47.115478640571936,47.115478640571936,123.67813143150131,123.67813143150131,64.78378313078642,64.78378313078642,55.94963088567918,55.94963088567918,11.778869660142984,11.778869660142984,23.557739320285968,23.557739320285968,0.0,0.0,47.115478640571936,279.7481544283959,326.86363306896783,0.14414414414414414
2026-01-15,613.1923076923076,346.93872646682587,341.58722014414656,341.58722014414656,44.17076122553619,44.17076122553619,126.62284884653708,126.62284884653708,67.72850054582216,67.72850054582216,58.89434830071493,58.89434830071493,14.723587075178733,14.723587075178733,29.447174150357466,29.447174150357466,0.0,0.0,44.17076122553619,297.4164589186104,341.58722014414656,0.1293103448275862
2026-01-22,619.6538461538462,358.6000250549466,350.4213723892538,350.4213723892538,44.17076122553619,44.17076122553619,123.67813143150131,123.67813143150131,70.6732179608579,70.6732179608579,58.89434830071493,58.89434830071493,17.668304490214474,17.668304490214474,35.33660898042895,35.33660898042895,0.0,0.0,44.17076122553619,306.25061116371756,350.42137238925375,0.12605042016806722
2026-01-29,626.1153846153846,383.9876374482173,353.3660898042895,353.3660898042895,41.22604381050044,41.22604381050044,123.67813143150131,123.67813143150131,70.6732179608579,70.6732179608579,61.83906571575066,61.83906571575066,17.668304490214474,17.668304490214474,38.281326395464696,38.281326395464696,0.0,0.0,41.22604381050044,312.1400459937891,353.3660898042896,0.11666666666666664
2026-02-05,632.5769230769231,375.7495650538178,356.3108072193253,356.3108072193253,38.281326395464696,38.281326395464696,123.67813143150131,123.67813143150131,73.61793537589365,73.61793537589365,64.78378313078642,64.78378313078642,17.668304490214474,17.668304490214474,38.281326395464696,38.281326395464696,0.0,0.0,38.281326395464696,318.0294808238606,356.3108072193253,0.10743801652892561
2026-02-12,639.0384615384615,374.4672828007407,365.1449594644325,365.1449594644325,38.281326395464696,38.281326395464696,123.67813143150131,123.67813143150131,73.61793537589365,73.61793537589365,64.78378313078642,64.78378313078642,20.61302190525022,20.61302190525022,44.17076122553619,44.17076122553619,0.0,0.0,38.281326395464696,326.8636330689678,365.1449594644325,0.10483870967741936
2026-02-19,645.5,383.9876374482173,371.034394294504,371.034394294504,38.281326395464696,38.281326395464696,120.7334140164656,120.7334140164656,76.56265279092939,76.56265279092939,67.72850054582216,67.72850054582216,20.61302190525022,20.61302190525022,47.115478640571936,47.115478640571936,0.0,0.0,38.281326395464696,332.7530678990393,371.034394294504,0.10317460317460317
2026-02-26,651.9615384615385,430.87692377096937,373.9791117095397,373.9791117095397,35.33660898042895,35.33660898042895,123.67813143150131,123.67813143150131,76.56265279092939,76.56265279092939,67.72850054582216,67.72850054582216,23.557739320285968,23.557739320285968,47.115478640571936,47.115478640571936,0.0,0.0,35.33660898042895,338.6425027291108,373.9791117095397,0.09448818897637795
2026-03-05,658.4230769230769,396.6814436448525,373.9791117095397,373.9791117095397,35.33660898042895,35.33660898042895,117.78869660142983,117.78869660142983,79.50737020596515,79.50737020596515,70.6732179608579,70.6732179608579,23.557739320285968,23.557739320285968,47.115478640571936,47.115478640571936,0.0,0.0,35.33660898042895,338.64250272911084,373.9791117095398,0.09448818897637794
2026-03-12,664.8846153846154,399.8548951940113,382.81326395464697,382.81326395464697,35.33660898042895,35.33660898042895,123.67813143150131,123.67813143150131,79.50737020596515,79.50737020596515,73.61793537589365,73.61793537589365,23.557739320285968,23.557739320285968,47.115478640571936,47.115478640571936,0.0,0.0,35.33660898042895,347.47665497421804,382.81326395464697,0.0923076923076923
